time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1653401315025,108.46,15.77,2.52,x
1653401315033,108.45,15.76,2.51,x
1653401315036,108.45,15.75,2.5,x
1653401315041,108.45,15.75,2.49,x
1653401315047,108.44,15.73,2.48,x
1653401315050,108.43,15.72,2.47,x
1653401315056,108.43,15.71,2.46,x
1653401315063,108.42,15.7,2.45,x
1653401315066,108.41,15.7,2.44,x
1653401315070,108.41,15.69,2.43,x
1653401315076,108.4,15.68,2.42,x
1653401315080,108.39,15.67,2.41,x
1653401315084,108.39,15.66,2.41,x
1653401315088,108.38,15.64,2.4,x
1653401315093,108.37,15.63,2.4,x
1653401315098,108.37,15.61,2.39,x
1653401315102,108.37,15.6,2.39,x
1653401315107,108.36,15.58,2.39,x
1653401315113,108.36,15.56,2.39,x
1653401315119,108.36,15.54,2.38,x
1653401315123,108.36,15.52,2.38,x
1653401315128,108.36,15.49,2.38,x
1653401315131,108.35,15.47,2.38,x
1653401315136,108.35,15.45,2.38,x
1653401315142,108.35,15.43,2.39,x
1653401315146,108.34,15.41,2.4,x
1653401315150,108.34,15.39,2.41,x
1653401315155,108.33,15.38,2.42,x
1653401315161,108.32,15.38,2.44,x
1653401315165,108.32,15.38,2.45,x
1653401315171,108.31,15.38,2.47,x
1653401315177,108.31,15.38,2.48,x
1653401315182,108.3,15.38,2.49,x
1653401315186,108.29,15.38,2.5,x
1653401315205,108.29,15.38,2.51,x
1653401315209,108.29,15.38,2.52,x
1653401315210,108.28,15.38,2.53,x
1653401315210,108.28,15.38,2.54,x
1653401315214,108.28,15.38,2.55,x
1653401315215,108.28,15.38,2.56,x
1653401315219,108.29,15.37,2.57,x
1653401315223,108.29,15.37,2.57,x
1653401315233,108.29,15.36,2.58,x
1653401315234,108.3,15.36,2.58,x
1653401315238,108.3,15.36,2.59,x
1653401315242,108.3,15.36,2.59,x
1653401315249,108.3,15.36,2.59,x
1653401315254,108.3,15.36,2.59,x
1653401315259,108.3,15.36,2.59,x
1653401315262,108.3,15.37,2.59,x
1653401315266,108.31,15.38,2.59,x
1653401315272,108.31,15.38,2.59,x
1653401315277,108.32,15.39,2.59,x
1653401315281,108.32,15.4,2.59,x
1653401315285,108.33,15.41,2.59,x
1653401315294,108.34,15.42,2.59,x
1653401315301,108.35,15.43,2.59,x
1653401315304,108.36,15.44,2.59,x
1653401315306,108.37,15.45,2.59,x
1653401315311,108.37,15.45,2.59,x
1653401315316,108.38,15.46,2.59,x
1653401315322,108.39,15.47,2.59,x
1653401315325,108.4,15.47,2.59,x
1653401315331,108.4,15.48,2.59,x
1653401315338,108.41,15.48,2.58,x
1653401315340,108.41,15.49,2.58,x
1653401315343,108.42,15.49,2.57,x
1653401315348,108.42,15.5,2.57,x
1653401315352,108.43,15.5,2.56,x
1653401315358,108.44,15.51,2.56,x
1653401315362,108.44,15.51,2.55,x
1653401315372,108.45,15.51,2.55,x
1653401315373,108.46,15.5,2.55,x
1653401315377,108.47,15.5,2.54,x
1653401315381,108.48,15.49,2.54,x
1653401315386,108.49,15.48,2.55,x
1653401315393,108.49,15.46,2.55,x
1653401315397,108.5,15.45,2.55,x
1653401315402,108.51,15.44,2.56,x
1653401315405,108.52,15.42,2.56,x
1653401315410,108.53,15.41,2.57,x
1653401315415,108.53,15.4,2.57,x
1653401315423,108.54,15.4,2.56,x
1653401315427,108.54,15.4,2.56,x
1653401315430,108.55,15.41,2.55,x
1653401315436,108.55,15.42,2.55,x
1653401315440,108.55,15.44,2.55,x
1653401315446,108.55,15.47,2.54,x
1653401315449,108.55,15.49,2.53,x
1653401315461,108.55,15.52,2.52,x
1653401315463,108.56,15.54,2.52,x
1653401315466,108.56,15.57,2.51,x
1653401315473,108.56,15.59,2.5,x
1653401315475,108.56,15.61,2.5,x
1653401315479,108.57,15.62,2.5,x
1653401315484,108.57,15.63,2.5,x
1653401315490,108.57,15.64,2.5,x
1653401315498,108.57,15.65,2.5,x
1653401315498,108.57,15.65,2.5,x
1653401315503,108.57,15.65,2.51,x
1653401315507,108.57,15.66,2.51,x
1653401315511,108.57,15.66,2.52,x
1653401315516,108.56,15.66,2.52,x
1653401315521,108.56,15.66,2.53,x
1653401315525,108.56,15.66,2.53,x
1653401315531,108.56,15.66,2.53,x
1653401315536,108.56,15.65,2.53,x
1653401315543,108.56,15.65,2.53,x
1653401315545,108.57,15.64,2.54,x
1653401315550,108.57,15.64,2.54,x
1653401315554,108.57,15.63,2.54,x
1653401315560,108.57,15.62,2.54,x
1653401315564,108.58,15.61,2.55,x
1653401315569,108.58,15.61,2.55,x
1653401315574,108.57,15.6,2.56,x
1653401315579,108.57,15.6,2.57,x
1653401315583,108.57,15.6,2.58,x
1653401315589,108.57,15.6,2.59,x
1653401315594,108.57,15.6,2.59,x
1653401315598,108.57,15.6,2.59,x
1653401315602,108.57,15.59,2.59,x
1653401315609,108.57,15.59,2.59,x
1653401315612,108.57,15.59,2.58,x
1653401315619,108.57,15.59,2.58,x
1653401315622,108.57,15.58,2.58,x
1653401315628,108.57,15.58,2.58,x
1653401315632,108.57,15.58,2.58,x
1653401315637,108.57,15.58,2.58,x
1653401315643,108.57,15.58,2.58,x
1653401315646,108.57,15.58,2.59,x
1653401315650,108.57,15.57,2.59,x
1653401315656,108.57,15.57,2.6,x
1653401315660,108.57,15.56,2.6,x
1653401315665,108.57,15.56,2.61,x
1653401315670,108.57,15.56,2.62,x
1653401315675,108.57,15.56,2.63,x
1653401315680,108.57,15.56,2.64,x
1653401315683,108.57,15.56,2.65,x
1653401315690,108.57,15.56,2.66,x
1653401315694,108.57,15.56,2.66,x
1653401315700,108.57,15.56,2.67,x
1653401315704,108.58,15.56,2.67,x
1653401315709,108.58,15.56,2.68,x
1653401315713,108.58,15.55,2.68,x
1653401315719,108.58,15.55,2.68,x
1653401315730,108.59,15.55,2.67,x
1653401315731,108.59,15.54,2.67,x
1653401315737,108.6,15.54,2.67,x
1653401315744,108.6,15.54,2.66,x
1653401315747,108.61,15.54,2.66,x
1653401315749,108.62,15.53,2.65,x
1653401315752,108.62,15.53,2.65,x
1653401315758,108.63,15.52,2.65,x
1653401315769,108.63,15.52,2.65,x
1653401315770,108.64,15.51,2.65,x
1653401315772,108.64,15.51,2.65,x
1653401315776,108.65,15.5,2.66,x
1653401315780,108.65,15.49,2.66,x
1653401315785,108.65,15.48,2.67,x
1653401315789,108.65,15.47,2.67,x
1653401315794,108.65,15.46,2.68,x
1653401315800,108.65,15.44,2.69,x
1653401315805,108.65,15.43,2.7,x
1653401315809,108.65,15.42,2.7,x
1653401315814,108.65,15.41,2.72,x
1653401315819,108.65,15.41,2.73,x
1653401315824,108.65,15.41,2.75,x
1653401315829,108.66,15.41,2.77,x
1653401315833,108.66,15.42,2.79,x
1653401315839,108.66,15.42,2.82,x
1653401315843,108.67,15.43,2.84,x
1653401315849,108.68,15.44,2.85,x
1653401315858,108.7,15.45,2.86,x
1653401315861,108.72,15.45,2.87,x
1653401315862,108.74,15.45,2.87,x
1653401315870,108.76,15.45,2.87,x
1653401315872,108.79,15.44,2.87,x
1653401315876,108.81,15.43,2.86,x
1653401315881,108.84,15.42,2.86,x
1653401315885,108.86,15.4,2.85,x
1653401315891,108.89,15.38,2.85,x
1653401315896,108.9,15.36,2.85,x
1653401315901,108.92,15.34,2.85,x
1653401315905,108.94,15.32,2.85,x
1653401315909,108.95,15.3,2.84,x
1653401315914,108.96,15.28,2.84,x
1653401315921,108.98,15.26,2.84,x
1653401315925,108.99,15.25,2.83,x
1653401315930,109.01,15.23,2.83,x
1653401315936,109.02,15.22,2.81,x
1653401315939,109.04,15.22,2.8,x
1653401315948,109.07,15.21,2.78,x
1653401315949,109.09,15.2,2.76,x
1653401315954,109.11,15.2,2.74,x
1653401315958,109.14,15.19,2.72,x
1653401315962,109.16,15.19,2.7,x
1653401315968,109.18,15.18,2.69,x
1653401315973,109.2,15.16,2.67,x
1653401315978,109.22,15.15,2.66,x
1653401315982,109.23,15.13,2.65,x
1653401315988,109.25,15.11,2.65,x
1653401315998,109.26,15.09,2.64,x
1653401315999,109.27,15.07,2.63,x
1653401316001,109.29,15.05,2.61,x
1653401316010,109.3,15.03,2.6,x
1653401316013,109.32,15.01,2.57,x
1653401316016,109.34,14.99,2.55,x
1653401316021,109.35,14.98,2.52,x
1653401316028,109.37,14.96,2.5,x
1653401316030,109.38,14.94,2.47,x
1653401316034,109.4,14.93,2.45,x
1653401316039,109.41,14.92,2.44,x
1653401316046,109.42,14.91,2.43,x
1653401316049,109.43,14.89,2.42,x
1653401316054,109.43,14.88,2.41,x
1653401316058,109.44,14.87,2.4,x
1653401316063,109.45,14.85,2.39,x
1653401316069,109.45,14.83,2.38,x
1653401316074,109.46,14.82,2.36,x
1653401316079,109.46,14.8,2.33,x
1653401316083,109.47,14.79,2.31,x
1653401316089,109.47,14.77,2.28,x
1653401316093,109.48,14.76,2.24,x
1653401316102,109.48,14.74,2.21,x
1653401316103,109.49,14.72,2.17,x
1653401316109,109.49,14.7,2.14,x
1653401316115,109.49,14.68,2.11,x
1653401316119,109.49,14.66,2.08,x
1653401316125,109.49,14.63,2.05,x
1653401316127,109.49,14.59,2.03,x
1653401316136,109.49,14.56,2.01,x
1653401316138,109.49,14.53,1.99,x
1653401316141,109.48,14.49,1.98,x
1653401316145,109.47,14.45,1.97,x
1653401316151,109.47,14.42,1.95,x
1653401316154,109.47,14.38,1.94,x
1653401316160,109.46,14.34,1.92,x
1653401316165,109.46,14.3,1.91,x
1653401316171,109.46,14.27,1.89,x
1653401316175,109.46,14.23,1.88,x
1653401316178,109.46,14.2,1.86,x
1653401316185,109.45,14.17,1.85,x
1653401316190,109.45,14.15,1.84,x
1653401316194,109.44,14.13,1.83,x
1653401316199,109.43,14.12,1.82,x
1653401316203,109.42,14.11,1.81,x
1653401316208,109.4,14.1,1.8,x
1653401316212,109.38,14.1,1.79,x
1653401316218,109.36,14.09,1.78,x
1653401316222,109.33,14.08,1.78,x
1653401316229,109.31,14.08,1.78,x
1653401316235,109.28,14.07,1.78,x
1653401316238,109.26,14.06,1.78,x
1653401316241,109.23,14.05,1.79,x
1653401316248,109.2,14.03,1.79,x
1653401316252,109.17,14.02,1.8,x
1653401316264,109.14,14,1.81,x
1653401316266,109.11,13.98,1.83,x
1653401316268,109.07,13.97,1.84,x
1653401316274,109.03,13.96,1.86,x
1653401316277,108.99,13.94,1.88,x
1653401316282,108.95,13.93,1.9,x
1653401316286,108.91,13.92,1.92,x
1653401316297,108.82,13.92,1.94,x
1653401316297,108.86,13.92,1.96,x
1653401316300,108.77,13.93,1.98,x
1653401316303,108.72,13.94,2,x
1653401316308,108.68,13.95,2.02,x
1653401316313,108.63,13.97,2.04,x
1653401316318,108.58,13.99,2.06,x
1653401316323,108.54,14.02,2.08,x
1653401316328,108.49,14.04,2.1,x
1653401316335,108.45,14.06,2.13,x
1653401316337,108.41,14.09,2.15,x
1653401316342,108.36,14.11,2.18,x
1653401316349,108.32,14.13,2.21,x
1653401316353,108.28,14.14,2.24,x
1653401316358,108.24,14.16,2.27,x
1653401316362,108.2,14.17,2.29,x
1653401316370,108.16,14.18,2.32,x
1653401316372,108.12,14.19,2.34,x
1653401316376,108.08,14.2,2.36,x
1653401316381,108.04,14.22,2.38,x
1653401316385,108.01,14.23,2.4,x
1653401316392,107.97,14.25,2.41,x
1653401316395,107.94,14.27,2.43,x
1653401316400,107.91,14.29,2.44,x
1653401316404,107.88,14.31,2.44,x
1653401316410,107.85,14.33,2.45,x
1653401316416,107.83,14.35,2.46,x
1653401316421,107.81,14.37,2.47,x
1653401316425,107.79,14.38,2.48,x
1653401316429,107.77,14.39,2.49,x
1653401316434,107.74,14.4,2.5,x
1653401316439,107.73,14.41,2.51,x
1653401316443,107.71,14.42,2.52,x
1653401316448,107.69,14.42,2.52,x
1653401316453,107.66,14.43,2.52,x
1653401316458,107.64,14.43,2.52,x
1653401316462,107.62,14.44,2.52,x
1653401316471,107.6,14.44,2.52,x
1653401316474,107.58,14.45,2.52,x
1653401316477,107.56,14.46,2.52,x
1653401316482,107.53,14.47,2.52,x
1653401316488,107.51,14.48,2.52,x
1653401316492,107.49,14.49,2.53,x
1653401316497,107.47,14.5,2.53,x
1653401316501,107.45,14.5,2.54,x
1653401316506,107.43,14.5,2.55,x
1653401316510,107.41,14.5,2.57,x
1653401316515,107.39,14.49,2.58,x
1653401316520,107.36,14.47,2.59,x
1653401316532,107.34,14.46,2.6,x
1653401316533,107.32,14.44,2.62,x
1653401316538,107.3,14.42,2.63,x
1653401316540,107.27,14.41,2.65,x
1653401316548,107.25,14.39,2.66,x
1653401316553,107.23,14.38,2.67,x
1653401316560,107.2,14.37,2.67,x
1653401316564,107.18,14.37,2.68,x
1653401316566,107.16,14.36,2.69,x
1653401316568,107.14,14.36,2.7,x
1653401316575,107.12,14.36,2.71,x
1653401316578,107.1,14.35,2.72,x
1653401316582,107.09,14.35,2.74,x
1653401316589,107.07,14.34,2.75,x
1653401316593,107.06,14.33,2.76,x
1653401316597,107.04,14.32,2.77,x
1653401316602,107.03,14.31,2.79,x
1653401316606,107.01,14.29,2.8,x
1653401316612,107,14.28,2.81,x
1653401316617,106.98,14.26,2.83,x
1653401316621,106.97,14.25,2.84,x
1653401316626,106.96,14.23,2.85,x
1653401316630,106.95,14.22,2.86,x
1653401316636,106.94,14.21,2.87,x
1653401316640,106.94,14.21,2.88,x
1653401316646,106.94,14.2,2.88,x
1653401316650,106.93,14.2,2.89,x
1653401316654,106.93,14.2,2.89,x
1653401316662,106.94,14.2,2.89,x
1653401316666,106.94,14.2,2.9,x
1653401316671,106.94,14.2,2.91,x
1653401316674,106.94,14.21,2.91,x
1653401316679,106.95,14.21,2.92,x
1653401316684,106.95,14.22,2.93,x
1653401316688,106.96,14.23,2.93,x
1653401316693,106.97,14.24,2.94,x
1653401316699,106.98,14.25,2.94,x
1653401316704,106.99,14.26,2.94,x
1653401316710,107,14.26,2.94,x
1653401316714,107.01,14.27,2.93,x
1653401316719,107.03,14.28,2.92,x
1653401316721,107.04,14.29,2.91,x
1653401316727,107.05,14.3,2.9,x
1653401316733,107.07,14.31,2.89,x
1653401316736,107.08,14.32,2.87,x
1653401316741,107.1,14.32,2.86,x
1653401316745,107.11,14.33,2.84,x
1653401316751,107.13,14.33,2.82,x
1653401316757,107.14,14.33,2.81,x
1653401316761,107.15,14.33,2.79,x
1653401316766,107.16,14.33,2.78,x
1653401316769,107.17,14.32,2.77,x
1653401316774,107.19,14.32,2.76,x
1653401316780,107.2,14.31,2.75,x
1653401316785,107.21,14.3,2.75,x
1653401316790,107.22,14.3,2.74,x
1653401316802,107.23,14.29,2.73,x
1653401316804,107.24,14.29,2.73,x
1653401316806,107.24,14.29,2.72,x
1653401316812,107.24,14.29,2.71,x
1653401316816,107.25,14.29,2.7,x
1653401316819,107.25,14.29,2.69,x
1653401316824,107.25,14.3,2.68,x
1653401316835,107.26,14.3,2.67,x
1653401316836,107.26,14.3,2.66,x
1653401316842,107.26,14.3,2.64,x
1653401316842,107.26,14.3,2.65,x
1653401316849,107.27,14.3,2.63,x
1653401316852,107.27,14.3,2.61,x
1653401316858,107.27,14.3,2.6,x
1653401316861,107.27,14.3,2.6,x
1653401316865,107.26,14.3,2.59,x
1653401316872,107.26,14.3,2.59,x
1653401316875,107.25,14.31,2.59,x
1653401316881,107.25,14.31,2.6,x
1653401316885,107.24,14.32,2.6,x
1653401316890,107.23,14.33,2.6,x
1653401316895,107.23,14.34,2.6,x
1653401316904,107.23,14.35,2.6,x
1653401316906,107.22,14.36,2.6,x
1653401316912,107.22,14.37,2.6,x
1653401316916,107.22,14.38,2.6,x
1653401316924,107.22,14.39,2.59,x
1653401316935,107.22,14.4,2.59,x
1653401316938,107.21,14.41,2.59,x
1653401316939,107.21,14.42,2.58,x
1653401316940,107.21,14.42,2.58,x
1653401316945,107.21,14.43,2.58,x
1653401316948,107.21,14.43,2.58,x
1653401316953,107.2,14.43,2.57,x
1653401316959,107.2,14.42,2.57,x
1653401316962,107.19,14.42,2.57,x
1653401316968,107.18,14.41,2.57,x
1653401316972,107.18,14.4,2.57,x
1653401316978,107.17,14.39,2.57,x
1653401316982,107.16,14.38,2.57,x
1653401316986,107.15,14.37,2.57,x
1653401316991,107.14,14.36,2.57,x
1653401316995,107.13,14.34,2.57,x
1653401317001,107.12,14.33,2.57,x
1653401317005,107.12,14.33,2.57,x
1653401317011,107.11,14.32,2.57,x
1653401317015,107.1,14.32,2.58,x
1653401317020,107.09,14.32,2.58,x
1653401317025,107.08,14.33,2.58,x
1653401317031,107.07,14.34,2.58,x
1653401317034,107.06,14.35,2.59,x
1653401317040,107.05,14.36,2.59,x
1653401317045,107.03,14.38,2.6,x
1653401317049,107.02,14.4,2.61,x
1653401317058,107.01,14.41,2.61,x
1653401317066,107,14.43,2.62,x
1653401317067,106.98,14.44,2.62,x
1653401317071,106.97,14.45,2.63,x
1653401317076,106.96,14.46,2.63,x
1653401317080,106.95,14.47,2.64,x
1653401317084,106.94,14.48,2.64,x
1653401317093,106.94,14.48,2.65,x
1653401317095,106.93,14.49,2.65,x
1653401317097,106.93,14.5,2.65,x
1653401317102,106.92,14.5,2.66,x
1653401317106,106.91,14.51,2.66,x
1653401317112,106.91,14.52,2.66,x
1653401317116,106.9,14.52,2.67,x
1653401317121,106.9,14.53,2.67,x
1653401317125,106.89,14.53,2.68,x
1653401317134,106.89,14.54,2.69,x
1653401317137,106.88,14.54,2.69,x
1653401317141,106.88,14.54,2.7,x
1653401317145,106.88,14.54,2.71,x
1653401317149,106.88,14.54,2.71,x
1653401317155,106.88,14.54,2.72,x
1653401317160,106.87,14.55,2.73,x
1653401317165,106.87,14.55,2.73,x
1653401317169,106.87,14.55,2.74,x
1653401317174,106.87,14.56,2.74,x
1653401317179,106.86,14.56,2.74,x
1653401317184,106.86,14.57,2.74,x
1653401317190,106.86,14.57,2.73,x
1653401317193,106.86,14.57,2.73,x
1653401317199,106.86,14.58,2.73,x
1653401317203,106.86,14.58,2.73,x
1653401317211,106.86,14.59,2.73,x
1653401317214,106.86,14.59,2.73,x
1653401317223,106.86,14.59,2.73,x
1653401317223,106.86,14.59,2.73,x
1653401317226,106.86,14.59,2.73,x
1653401317231,106.86,14.58,2.73,x
1653401317237,106.87,14.58,2.73,x
1653401317241,106.87,14.57,2.73,x
1653401317247,106.87,14.57,2.73,x
1653401317254,106.87,14.57,2.73,x
1653401317255,106.86,14.56,2.73,x
1653401317261,106.87,14.56,2.73,x
1653401317265,106.87,14.56,2.73,x
1653401317270,106.87,14.56,2.73,x
1653401317273,106.87,14.56,2.72,x
1653401317280,106.87,14.56,2.72,x
1653401317284,106.87,14.57,2.72,x
1653401317288,106.87,14.57,2.72,x
1653401317294,106.88,14.57,2.72,x
1653401317299,106.88,14.57,2.73,x
1653401317304,106.89,14.57,2.73,x
1653401317308,106.89,14.58,2.72,x
1653401317313,106.9,14.58,2.72,x
1653401317318,106.9,14.58,2.72,x
1653401317322,106.91,14.58,2.72,x
1653401317337,106.91,14.58,2.71,x
1653401317338,106.92,14.58,2.71,x
1653401317342,106.92,14.57,2.7,x
1653401317344,106.92,14.57,2.69,x
1653401317351,106.92,14.56,2.68,x
1653401317360,106.92,14.55,2.67,x
1653401317365,106.93,14.54,2.67,x
1653401317366,106.93,14.53,2.66,x
1653401317374,106.93,14.53,2.65,x
1653401317375,106.94,14.52,2.65,x
1653401317380,106.95,14.52,2.64,x
1653401317381,106.95,14.51,2.64,x
1653401317388,106.96,14.51,2.64,x
1653401317392,106.97,14.5,2.64,x
1653401317395,106.97,14.5,2.64,x
1653401317399,106.97,14.49,2.64,x
1653401317404,106.97,14.49,2.65,x
1653401317411,106.98,14.48,2.65,x
1653401317414,106.98,14.48,2.65,x
1653401317419,106.98,14.47,2.65,x
1653401317423,106.98,14.46,2.65,x
1653401317428,106.98,14.45,2.65,x
1653401317433,106.98,14.44,2.65,x
1653401317439,106.99,14.44,2.65,x
1653401317443,106.99,14.44,2.65,x
1653401317451,106.99,14.44,2.65,x
1653401317453,106.99,14.44,2.66,x
1653401317458,106.99,14.44,2.66,x
1653401317462,106.99,14.44,2.67,x
1653401317467,106.99,14.45,2.67,x
1653401317472,106.99,14.45,2.68,x
1653401317479,107,14.46,2.68,x
1653401317483,107,14.46,2.68,x
1653401317486,107,14.46,2.69,x
1653401317491,107,14.47,2.69,x
1653401317496,107.01,14.47,2.7,x
1653401317502,107.01,14.48,2.7,x
1653401317506,107.02,14.49,2.7,x
1653401317511,107.02,14.5,2.7,x
1653401317515,107.03,14.51,2.7,x
1653401317522,107.04,14.52,2.7,x
1653401317525,107.05,14.53,2.7,x
1653401317530,107.05,14.53,2.7,x
1653401317536,107.06,14.53,2.69,x
1653401317539,107.06,14.53,2.69,x
1653401317547,107.07,14.53,2.69,x
1653401317552,107.08,14.52,2.69,x
1653401317558,107.08,14.51,2.68,x
1653401317559,107.08,14.5,2.68,x
1653401317563,107.09,14.49,2.68,x
1653401317568,107.09,14.49,2.68,x
1653401317573,107.09,14.48,2.68,x
1653401317578,107.1,14.48,2.67,x
1653401317582,107.1,14.48,2.67,x
1653401317589,107.1,14.48,2.67,x
1653401317591,107.1,14.48,2.67,x
1653401317608,107.1,14.49,2.66,x
1653401317610,107.11,14.49,2.66,x
1653401317611,107.11,14.5,2.66,x
1653401317613,107.11,14.5,2.65,x
1653401317618,107.12,14.5,2.65,x
1653401317623,107.12,14.5,2.65,x
1653401317627,107.12,14.5,2.65,x
1653401317630,107.12,14.5,2.64,x
1653401317640,107.12,14.5,2.64,x
1653401317641,107.12,14.5,2.64,x
1653401317646,107.12,14.5,2.64,x
1653401317648,107.11,14.5,2.64,x
1653401317654,107.11,14.5,2.64,x
1653401317658,107.11,14.51,2.63,x
1653401317663,107.11,14.51,2.63,x
1653401317669,107.11,14.51,2.63,x
1653401317673,107.11,14.52,2.62,x
1653401317678,107.11,14.52,2.62,x
1653401317683,107.11,14.52,2.62,x
1653401317689,107.11,14.53,2.62,x
1653401317695,107.11,14.53,2.63,x
1653401317699,107.11,14.53,2.63,x
1653401317715,107.11,14.53,2.64,x
1653401317721,107.11,14.53,2.65,x
1653401317721,107.11,14.52,2.66,x
1653401317726,107.11,14.52,2.67,x
1653401317727,107.12,14.51,2.68,x
1653401317728,107.12,14.51,2.69,x
1653401317734,107.13,14.5,2.69,x
1653401317736,107.14,14.5,2.69,x
1653401317741,107.15,14.49,2.69,x
1653401317746,107.15,14.49,2.69,x
1653401317751,107.16,14.49,2.69,x
1653401317754,107.16,14.49,2.68,x
1653401317759,107.16,14.48,2.68,x
1653401317765,107.17,14.48,2.68,x
1653401317769,107.17,14.48,2.67,x
1653401317775,107.17,14.48,2.67,x
1653401317779,107.17,14.48,2.67,x
1653401317784,107.17,14.47,2.67,x
1653401317788,107.17,14.47,2.67,x
1653401317793,107.17,14.46,2.67,x
1653401317799,107.18,14.46,2.67,x
1653401317804,107.18,14.45,2.67,x
1653401317810,107.18,14.45,2.67,x
1653401317816,107.18,14.44,2.67,x
1653401317818,107.19,14.43,2.67,x
1653401317823,107.19,14.42,2.68,x
1653401317828,107.19,14.41,2.68,x
1653401317832,107.19,14.4,2.68,x
1653401317838,107.19,14.39,2.69,x
1653401317844,107.19,14.38,2.69,x
1653401317847,107.19,14.37,2.69,x
1653401317854,107.2,14.35,2.69,x
1653401317855,107.2,14.34,2.69,x
1653401317869,107.21,14.33,2.69,x
1653401317870,107.21,14.32,2.69,x
1653401317872,107.23,14.31,2.69,x
1653401317876,107.24,14.3,2.68,x
1653401317883,107.25,14.29,2.68,x
1653401317885,107.27,14.28,2.67,x
1653401317890,107.29,14.27,2.66,x
1653401317897,107.31,14.27,2.65,x
1653401317899,107.33,14.26,2.63,x
1653401317904,107.35,14.25,2.62,x
1653401317909,107.36,14.25,2.61,x
1653401317913,107.38,14.24,2.59,x
1653401317918,107.4,14.23,2.57,x
1653401317923,107.41,14.22,2.56,x
1653401317928,107.42,14.22,2.54,x
1653401317933,107.43,14.21,2.53,x
1653401317938,107.44,14.21,2.53,x
1653401317942,107.45,14.2,2.52,x
1653401317950,107.45,14.2,2.52,x
1653401317953,107.46,14.2,2.53,x
1653401317958,107.46,14.2,2.53,x
1653401317962,107.46,14.2,2.54,x
1653401317967,107.46,14.2,2.55,x
1653401317971,107.46,14.21,2.55,x
1653401317976,107.47,14.21,2.56,x
1653401317980,107.47,14.21,2.56,x
1653401317986,107.48,14.22,2.57,x
1653401317991,107.48,14.22,2.57,x
1653401317995,107.49,14.22,2.56,x
1653401318001,107.49,14.23,2.56,x
1653401318005,107.5,14.23,2.55,x
1653401318009,107.51,14.23,2.55,x
1653401318014,107.51,14.23,2.54,x
1653401318021,107.52,14.23,2.54,x
1653401318026,107.52,14.22,2.53,x
1653401318030,107.52,14.22,2.54,x
1653401318035,107.52,14.22,2.54,x
1653401318043,107.52,14.22,2.54,x
1653401318045,107.52,14.22,2.55,x
1653401318048,107.52,14.22,2.56,x
1653401318053,107.52,14.22,2.57,x
1653401318058,107.53,14.22,2.58,x
1653401318063,107.53,14.22,2.59,x
1653401318069,107.54,14.22,2.59,x
1653401318074,107.54,14.22,2.6,x
1653401318079,107.55,14.22,2.6,x
1653401318083,107.56,14.21,2.6,x
1653401318087,107.57,14.21,2.59,x
1653401318092,107.58,14.2,2.59,x
1653401318095,107.59,14.19,2.59,x
1653401318103,107.6,14.18,2.58,x
1653401318105,107.61,14.17,2.58,x
1653401318110,107.62,14.16,2.58,x
1653401318115,107.63,14.16,2.58,x
1653401318121,107.63,14.15,2.58,x
1653401318126,107.64,14.15,2.58,x
1653401318129,107.64,14.15,2.58,x
1653401318141,107.64,14.15,2.58,x
1653401318144,107.65,14.15,2.58,x
1653401318147,107.65,14.15,2.59,x
1653401318155,107.66,14.16,2.59,x
1653401318156,107.66,14.17,2.59,x
1653401318160,107.67,14.17,2.58,x
1653401318164,107.68,14.18,2.58,x
1653401318174,107.7,14.19,2.57,x
1653401318175,107.71,14.19,2.57,x
1653401318180,107.72,14.2,2.56,x
1653401318182,107.73,14.2,2.56,x
1653401318188,107.74,14.21,2.56,x
1653401318197,107.75,14.22,2.56,x
1653401318198,107.75,14.22,2.55,x
1653401318201,107.75,14.22,2.55,x
1653401318208,107.75,14.22,2.55,x
1653401318213,107.75,14.22,2.54,x
1653401318216,107.75,14.22,2.54,x
1653401318221,107.75,14.21,2.54,x
1653401318225,107.75,14.21,2.54,x
1653401318234,107.75,14.2,2.54,x
1653401318236,107.75,14.2,2.54,x
1653401318241,107.75,14.19,2.54,x
1653401318250,107.75,14.19,2.54,x
1653401318252,107.76,14.18,2.55,x
1653401318255,107.76,14.18,2.55,x
1653401318260,107.76,14.17,2.55,x
1653401318264,107.77,14.17,2.55,x
1653401318271,107.78,14.16,2.56,x
1653401318274,107.78,14.15,2.56,x
1653401318279,107.79,14.15,2.56,x
1653401318283,107.8,14.15,2.55,x
1653401318288,107.81,14.14,2.55,x
1653401318293,107.81,14.14,2.55,x
1653401318300,107.82,14.14,2.54,x
1653401318304,107.82,14.14,2.54,x
1653401318311,107.83,14.14,2.53,x
1653401318313,107.83,14.13,2.53,x
1653401318319,107.84,14.14,2.52,x
1653401318321,107.84,14.13,2.52,x
1653401318330,107.85,14.13,2.51,x
1653401318334,107.85,14.13,2.51,x
1653401318338,107.86,14.13,2.5,x
1653401318342,107.86,14.13,2.5,x
1653401318346,107.87,14.13,2.5,x
1653401318351,107.87,14.13,2.5,x
1653401318357,107.87,14.12,2.5,x
1653401318360,107.87,14.12,2.51,x
1653401318365,107.87,14.12,2.52,x
1653401318371,107.86,14.13,2.53,x
1653401318374,107.85,14.14,2.56,x
