time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1655202374812.4,111.8,25.2,0.2,x
1655202374829.2,111.7,25.3,0.3,x
1655202374862.4,111.4,25.7,0.4,x
1655202374879.1,111.3,26,0.3,x
1655202374895.8,111.3,26.4,0,x
1655202374912.3,111.3,26.7,-0.1,x
1655202374929,111.4,26.8,-0.2,x
1655202374946.5,111.5,27.1,-0.2,x
1655202374962.4,111.6,27.2,-0.3,x
1655202374979,112,27.5,-0.4,x
1655202374995.7,112.5,27.6,-0.7,x
1655202375013,112.8,27.5,-0.9,x
1655202375029,113.3,27.4,-1.4,x
1655202375045.5,114,27.2,-1.9,x
1655202375062.3,114.3,27.3,-2.1,x
1655202375079.1,115.1,27.5,-2.3,x
1655202375095.6,115.9,27.8,-2.6,x
1655202375113.9,116.7,27.7,-3,x
1655202375129.1,117.1,27.6,-3.3,x
1655202375145.7,117.3,27.1,-3.7,x
1655202375162.4,117.4,26.7,-3.8,x
1655202375179.1,117.6,26.1,-3.8,x
1655202375195.7,118.1,25.7,-3.9,x
1655202375212.4,118.5,25.6,-4,x
1655202375229.2,119.4,25.8,-4.2,x
1655202375245.8,119.9,26.3,-4.2,x
1655202375280.1,120.4,27,-4.1,x
1655202375295.5,120.9,27.3,-4.1,x
1655202375312.3,121.6,27.5,-4.2,x
1655202375331.4,121.9,27.5,-4.3,x
1655202375412.2,123.8,26.3,-3.6,x
1655202375428.6,123.9,26.3,-3.5,x
1655202375445.7,124,26.4,-3.4,x
1655202375462.3,124.1,26.5,-3.4,x
1655202375479.2,124.2,26.5,-3.1,x
1655202375495.7,124.2,26.4,-2.8,x
1655202375513.4,124.2,26.2,-2.5,x
1655202375561.4,124.3,26.4,-2.6,x
1655202375562.7,124.4,26.5,-2.7,x
1655202375578.9,124.5,26.6,-2.8,x
1655202375595.7,124.6,26.7,-3,x
1655202375612.4,124.7,26.8,-3.2,x
1655202375631.9,124.7,26.8,-3.3,x
1655202375645.6,124.7,27.2,-3.6,x
1655202375662.6,124.7,27.5,-3.8,x
1655202375679,124.7,28.5,-4.2,x
1655202375702.3,124.8,30.1,-5,x
1655202375712.3,125,31,-5.3,x
1655202375729,125.3,31.9,-5.6,x
1655202375745.6,125,31.5,-5.6,x
1655202375762.5,124.7,30.6,-5.7,x
1655202375779,124.6,30.1,-5.7,x
1655202375795.7,124.7,29.7,-6,x
1655202375812.4,125,29.8,-6.4,x
1655202375829.2,125,30,-6.6,x
1655202375845.7,124.8,30.9,-6.9,x
1655202375880.8,124.3,32.4,-6.7,x
1655202375895.8,124,32.8,-6.3,x
1655202375912.4,123.8,32.5,-6,x
1655202375929.9,123.8,32.2,-6,x
1655202375945.8,123.7,31.8,-6.3,x
1655202375962.4,123.7,31.6,-6.5,x
1655202375979.8,123.6,31.6,-6.7,x
1655202375995.7,123.3,31.7,-6.6,x
1655202376012.4,123.1,31.8,-6.5,x
1655202376030.5,122.7,31.9,-6.2,x
1655202376045.7,122.4,31.9,-6,x
1655202376079.6,122.2,31.9,-5.7,x
1655202376095.9,122.1,32.1,-5.1,x
1655202376112.3,122,32.2,-4.7,x
1655202376131,121.9,32.2,-4.3,x
1655202376145.7,121.8,32.2,-3.5,x
1655202376178.6,122.2,31.7,-3.3,x
1655202376203.4,122.8,31.4,-3.2,x
1655202376213.5,123.1,31.4,-3.1,x
1655202376229,123.3,31.4,-3,x
1655202376245.4,123.5,31.5,-2.8,x
1655202376295.2,125.5,31.1,-2.5,x
1655202376311.9,126.3,31,-2.6,x
1655202376328.8,126.7,30.9,-2.6,x
1655202376345.4,127.8,30.7,-2.6,x
1655202376362,128.9,30.5,-2.8,x
1655202376391.5,130,30.5,-3,x
1655202376396.1,130.4,30.6,-3.1,x
1655202376412.1,131.4,30.8,-3.1,x
1655202376428.8,131.9,30.8,-3.1,x
1655202376445.4,133.4,30.6,-3.4,x
1655202376462.5,134.8,30.2,-3.9,x
1655202376478.8,135.3,30,-4.1,x
1655202376495.5,136,29.8,-4.2,x
1655202376513.1,136.5,29.9,-4.1,x
1655202376529.2,136.8,30,-4.1,x
1655202376545.7,137.3,30.2,-3.8,x
1655202376563.4,137.6,30.3,-3.6,x
1655202376579.3,138.2,30.1,-3.1,x
1655202376595.6,138.9,29.6,-2.6,x
1655202376612.3,139.6,29.1,-2.2,x
1655202376629.1,140,29,-2,x
1655202376645.6,140.8,29,-1.8,x
1655202376662.3,141.3,29.1,-1.8,x
1655202376678.9,142.2,29.3,-1.9,x
1655202376695.6,143.1,29.4,-2,x
1655202376713.5,144,29.5,-2,x
1655202376729.2,144.4,29.6,-2,x
1655202376745.7,145.2,29.6,-1.9,x
1655202376762.3,145.7,29.7,-2,x
1655202376778.9,146.5,29.7,-2.4,x
1655202376795.7,147.3,29.9,-2.9,x
1655202376812.3,148.2,29.9,-3.3,x
1655202376830.3,148.6,29.9,-3.6,x
1655202376845.5,149.4,29.9,-4.1,x
1655202376862.3,150.1,29.8,-4.6,x
1655202376883.3,150.6,30,-5.1,x
1655202376895.5,150.9,30.2,-5.4,x
1655202376912.2,151.5,30.6,-5.9,x
1655202376929.2,151.8,30.8,-6.1,x
1655202376945.6,152.2,31,-6.2,x
1655202376962.5,152.3,31,-6,x
1655202376995.6,152.7,30.8,-6,x
1655202377012.6,153.2,30.8,-5.9,x
1655202377029.9,153.4,30.9,-5.7,x
1655202377046.3,153.7,30.7,-5.1,x
1655202377062.3,153.9,30.1,-4.8,x
1655202377079.2,154.1,29.9,-4.9,x
1655202377095.7,154.5,30,-5.3,x
1655202377112.3,154.9,30.4,-5.2,x
1655202377129.1,155,30.6,-4.9,x
1655202377162.5,155.2,30.8,-4.3,x
1655202377182.6,156,30.7,-4.7,x
1655202377195.5,156.3,30.8,-4.7,x
1655202377212.1,157.1,31,-4.6,x
1655202377228.9,157.5,31.2,-4.5,x
1655202377245.5,158.5,31.3,-4.4,x
1655202377262.2,159,31.3,-4.5,x
1655202377278.8,160.2,31.3,-4.8,x
1655202377295.4,161.5,31.4,-5,x
1655202377312.6,162.2,31.6,-5,x
1655202377328.9,163.6,31.8,-5.1,x
1655202377345.9,165.2,32,-5.2,x
1655202377362.3,166.8,32,-5.4,x
1655202377379.2,167.6,32.1,-5.4,x
1655202377395.7,169.4,32.2,-5.5,x
1655202377412.1,171.2,32.3,-5.6,x
1655202377429,172.1,32.3,-5.6,x
1655202377445.6,174,32.1,-5.8,x
1655202377462.3,175.8,32,-5.8,x
1655202377479.1,176.7,31.9,-5.7,x
1655202377495.6,178.4,31.9,-5.5,x
1655202377512.3,180.2,31.8,-5.4,x
1655202377529.1,181,31.7,-5.4,x
1655202377545.6,182.8,31.5,-5.3,x
1655202377562.2,184.4,31.4,-5.2,x
1655202377579.2,185.2,31.5,-5.2,x
1655202377595.6,186.8,31.6,-5.1,x
1655202377612.1,188.3,31.7,-5,x
1655202377628.8,189.1,31.7,-5,x
1655202377646.2,190.9,31.6,-5.2,x
1655202377662.8,192.7,31.7,-5.1,x
1655202377679.3,193.6,32,-4.9,x
1655202377698.2,195.4,32.7,-4.4,x
1655202377712.4,197.2,32.9,-4.4,x
1655202377729.1,198.1,32.8,-4.7,x
1655202377745.9,200.1,32.6,-5.4,x
1655202377762.2,201.9,32.6,-5.7,x
1655202377779.1,202.7,32.7,-5.8,x
1655202377795.7,204,32.9,-5.8,x
1655202377812,204.7,33,-5.8,x
1655202377828.5,205.8,33.1,-5.9,x
1655202377845.1,206.7,32.8,-5.7,x
1655202377861.7,207.7,32.4,-5.6,x
1655202377878.4,208.4,32.2,-5.8,
