time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1653397465883,34.1,10.92,15.47,x
1653397465888,34.22,10.88,15.56,x
1653397465897,34.21,10.94,15.34,x
1653397465908,34.1,11.03,14.83,x
1653397465917,34.02,11.06,14.15,x
1653397465928,34.01,11,13.45,x
1653397465936,34.05,10.83,12.77,x
1653397465959,34.09,10.62,12.2,x
1653397465961,34.09,10.41,11.84,x
1653397465970,34.03,10.22,11.65,x
1653397465977,33.95,10.05,11.57,x
1653397465987,33.9,9.89,11.51,x
1653397465997,33.9,9.74,11.37,x
1653397466007,33.93,9.59,11.11,x
1653397466016,33.98,9.43,10.75,x
1653397466026,34.02,9.25,10.33,x
1653397466038,34.05,9.07,9.88,x
1653397466048,34.04,8.89,9.45,x
1653397466057,33.99,8.72,9.05,x
1653397466067,33.93,8.56,8.69,x
1653397466077,33.87,8.4,8.43,x
1653397466088,33.82,8.24,8.22,x
1653397466096,33.76,8.08,8.06,x
1653397466107,33.71,7.92,7.91,x
1653397466116,33.68,7.78,7.76,x
1653397466128,33.66,7.66,7.57,x
1653397466137,33.64,7.53,7.35,x
1653397466148,33.62,7.41,7.11,x
1653397466158,33.59,7.28,6.9,x
1653397466167,33.56,7.14,6.68,x
1653397466179,33.53,6.98,6.45,x
1653397466190,33.51,6.8,6.21,x
1653397466198,33.49,6.59,5.97,x
1653397466208,33.47,6.37,5.74,x
1653397466217,33.43,6.16,5.56,x
1653397466228,33.4,5.96,5.41,x
1653397466237,33.37,5.78,5.28,x
1653397466248,33.35,5.6,5.17,x
1653397466258,33.38,5.41,5.11,x
1653397466267,33.43,5.2,5.07,x
1653397466278,33.48,4.99,4.98,x
1653397466287,33.5,4.82,4.91,x
1653397466298,33.48,4.71,4.9,x
1653397466308,33.44,4.65,4.95,x
1653397466317,33.4,4.62,5.06,x
1653397466328,33.37,4.63,5.22,x
1653397466338,33.34,4.67,5.4,x
1653397466356,33.31,4.72,5.54,x
1653397466361,33.29,4.8,5.61,x
1653397466368,33.27,4.89,5.6,x
1653397466377,33.26,4.98,5.55,x
1653397466387,33.23,5.07,5.49,x
1653397466397,33.18,5.16,5.44,x
1653397466407,33.11,5.25,5.43,x
1653397466417,33.03,5.35,5.45,x
1653397466427,32.95,5.45,5.51,x
1653397466437,32.88,5.55,5.57,x
1653397466448,32.82,5.65,5.66,x
1653397466457,32.78,5.74,5.73,x
1653397466467,32.76,5.83,5.79,x
1653397466478,32.74,5.92,5.81,x
1653397466489,32.73,6.02,5.8,x
1653397466498,32.73,6.13,5.75,x
1653397466508,32.73,6.23,5.66,x
1653397466518,32.71,6.33,5.56,x
1653397466527,32.67,6.42,5.46,x
1653397466538,32.6,6.5,5.34,x
1653397466548,32.51,6.54,5.23,x
1653397466557,32.4,6.56,5.15,x
1653397466568,32.28,6.56,5.09,x
1653397466578,32.17,6.54,5.07,x
1653397466588,32.06,6.54,5.08,x
1653397466598,31.95,6.56,5.11,x
1653397466608,31.85,6.6,5.14,x
1653397466617,31.76,6.68,5.16,x
1653397466628,31.66,6.78,5.18,x
1653397466638,31.55,6.91,5.2,x
1653397466647,31.44,7.07,5.21,x
1653397466658,31.33,7.24,5.2,x
1653397466669,31.2,7.42,5.17,x
1653397466681,31.07,7.61,5.11,x
1653397466690,30.93,7.83,5.05,x
1653397466700,30.8,8.05,4.97,x
1653397466710,30.68,8.27,4.87,x
1653397466720,30.57,8.5,4.78,x
1653397466729,30.45,8.73,4.71,x
1653397466739,30.31,8.94,4.72,x
1653397466750,30.17,9.15,4.79,x
1653397466761,30.05,9.36,4.89,x
1653397466768,29.94,9.57,4.98,x
1653397466778,29.83,9.76,5.05,x
1653397466789,29.71,9.95,5.09,x
1653397466799,29.56,10.13,5.09,x
1653397466809,29.39,10.3,5.07,x
1653397466820,29.2,10.47,5.02,x
1653397466828,28.99,10.63,4.98,x
1653397466840,28.77,10.79,4.94,x
1653397466850,28.54,10.95,4.89,x
1653397466859,28.31,11.12,4.85,x
1653397466874,28.09,11.3,4.81,x
1653397466886,27.88,11.5,4.78,x
1653397466901,27.69,11.72,4.76,x
1653397466905,27.5,11.95,4.75,x
1653397466916,27.31,12.19,4.75,x
1653397466927,27.1,12.43,4.77,x
1653397466938,26.87,12.66,4.81,x
1653397466943,26.64,12.89,4.87,x
1653397466948,26.42,13.1,4.92,x
1653397466958,26.22,13.29,4.98,x
1653397466969,26.01,13.47,5.02,x
1653397466979,25.81,13.65,5.05,x
1653397466988,25.6,13.82,5.08,x
1653397466999,25.38,14,5.12,x
1653397467009,25.18,14.19,5.18,x
1653397467019,24.99,14.39,5.25,x
1653397467029,24.82,14.6,5.32,x
1653397467039,24.67,14.81,5.38,x
1653397467048,24.52,15.01,5.44,x
1653397467057,24.39,15.2,5.5,x
1653397467069,24.25,15.38,5.55,x
1653397467079,24.11,15.53,5.61,x
1653397467090,23.94,15.65,5.68,x
1653397467098,23.75,15.74,5.77,x
1653397467108,23.54,15.82,5.87,x
1653397467120,23.32,15.89,5.97,x
1653397467129,23.14,15.96,6.06,x
1653397467138,23,16.03,6.13,x
1653397467149,22.89,16.1,6.16,x
1653397467158,22.79,16.17,6.18,x
1653397467169,22.66,16.22,6.18,x
1653397467180,22.52,16.27,6.17,x
1653397467189,22.35,16.29,6.15,x
1653397467200,22.18,16.27,6.12,x
1653397467216,22,16.21,6.07,x
1653397467219,21.81,16.12,6.04,x
1653397467237,21.63,16.01,6.03,x
1653397467245,21.47,15.9,6.03,x
1653397467249,21.35,15.79,6.02,x
1653397467259,21.29,15.7,6,x
1653397467270,21.28,15.63,5.98,x
1653397467278,21.28,15.57,5.94,x
1653397467290,21.28,15.54,5.9,x
1653397467299,21.28,15.51,5.88,x
1653397467309,21.27,15.49,5.89,x
1653397467319,21.26,15.48,5.95,x
1653397467329,21.25,15.45,6.03,x
1653397467338,21.27,15.4,6.1,x
1653397467347,21.34,15.27,6.14,x
1653397467358,21.47,15.06,6.15,x
1653397467370,21.64,14.75,6.15,x
1653397467379,21.83,14.38,6.12,x
1653397467390,22,13.97,6.07,x
1653397467399,22.15,13.57,5.99,x
1653397467409,22.25,13.19,5.92,x
1653397467419,22.33,12.85,5.85,x
1653397467429,22.4,12.57,5.79,x
1653397467438,22.46,12.34,5.72,x
1653397467452,22.54,12.16,5.63,x
1653397467461,22.62,12.03,5.51,x
1653397467473,22.7,11.94,5.38,x
1653397467483,22.79,11.88,5.27,x
1653397467489,22.88,11.85,5.18,x
1653397467498,22.97,11.84,5.12,x
1653397467510,23.06,11.84,5.08,x
1653397467517,23.15,11.82,5.06,x
1653397467529,23.25,11.79,5.05,x
1653397467539,23.34,11.72,5.03,x
1653397467553,23.42,11.63,5.02,x
1653397467565,23.49,11.52,4.98,x
1653397467571,23.55,11.4,4.94,x
1653397467579,23.58,11.27,4.91,x
1653397467588,23.6,11.16,4.88,x
1653397467607,23.62,11.04,4.87,x
1653397467609,23.63,10.93,4.86,x
1653397467621,23.64,10.82,4.83,x
1653397467630,23.64,10.7,4.78,x
1653397467640,23.64,10.58,4.71,x
1653397467650,23.61,10.45,4.63,x
1653397467659,23.57,10.34,4.56,x
1653397467669,23.51,10.22,4.54,x
1653397467678,23.44,10.12,4.58,x
1653397467690,23.35,10.01,4.69,x
1653397467700,23.22,9.89,4.89,x
1653397467709,23.04,9.78,5.17,x
1653397467719,22.81,9.66,5.54,x
1653397467729,22.54,9.53,5.96,x
1653397467740,22.25,9.39,6.4,x
1653397467751,21.96,9.24,6.87,x
1653397467759,21.66,9.1,7.37,x
1653397467769,21.35,8.95,7.93,x
1653397467781,21.02,8.81,8.55,x
1653397467794,20.64,8.68,9.26,x
1653397467799,20.21,8.57,10.01,x
1653397467810,19.76,8.48,10.74,x
1653397467818,19.31,8.4,11.41,x
1653397467828,18.87,8.33,11.98,x
1653397467838,18.45,8.26,12.47,x
1653397467848,18.05,8.21,12.88,x
1653397467859,17.64,8.17,13.25,x
1653397467876,17.23,8.12,13.6,x
1653397467880,16.8,8.06,13.94,x
1653397467891,16.35,7.99,14.27,x
1653397467899,15.86,7.91,14.57,x
1653397467908,15.36,7.8,14.85,x
1653397467918,14.83,7.69,15.11,x
1653397467930,14.32,7.57,15.33,x
1653397467939,13.85,7.46,15.46,x
1653397467949,13.42,7.36,15.49,x
1653397467959,13.06,7.28,15.43,x
1653397467969,12.77,7.23,15.32,x
1653397467980,12.53,7.21,15.2,x
1653397468004,12.31,7.2,15.09,x
1653397468005,12.06,7.2,14.98,x
1653397468011,11.78,7.21,14.9,x
1653397468024,11.46,7.23,14.84,x
1653397468039,11.11,7.25,14.79,x
1653397468046,10.76,7.28,14.72,x
1653397468050,10.41,7.31,14.61,x
1653397468057,10.09,7.33,14.46,x
1653397468068,9.79,7.34,14.25,x
1653397468079,9.53,7.36,13.94,x
1653397468088,9.27,7.37,13.56,x
1653397468100,9.02,7.38,13.14,x
1653397468110,8.76,7.42,12.69,x
1653397468117,8.48,7.47,12.24,x
1653397468128,8.16,7.54,11.84,x
1653397468138,7.79,7.65,11.5,x
1653397468149,7.39,7.76,11.24,x
1653397468160,6.95,7.89,11.03,x
1653397468171,6.5,8.01,10.86,x
1653397468178,6.04,8.12,10.69,x
1653397468189,5.59,8.21,10.44,x
1653397468199,5.16,8.27,10.12,x
1653397468210,4.76,8.31,9.73,x
1653397468218,4.38,8.34,9.31,x
1653397468230,4,8.37,8.89,x
1653397468238,3.62,8.4,8.48,x
1653397468249,3.2,8.43,8.12,x
1653397468261,2.76,8.46,7.84,x
1653397468268,2.28,8.51,7.64,x
1653397468280,1.79,8.55,7.52,x
1653397468292,1.33,8.6,7.47,x
1653397468299,0.89,8.63,7.46,x
1653397468310,0.51,8.65,7.46,x
1653397468319,0.17,8.66,7.45,x
1653397468329,359.87,8.67,7.41,x
1653397468339,359.59,8.68,7.35,x
1653397468350,359.32,8.7,7.28,x
1653397468360,359.05,8.75,7.21,x
1653397468370,358.78,8.81,7.16,x
1653397468380,358.51,8.91,7.13,x
1653397468391,358.24,9.03,7.08,x
1653397468399,357.97,9.18,7.03,x
1653397468410,357.74,9.38,7,x
1653397468422,357.52,9.6,6.95,x
1653397468429,357.32,9.85,6.9,x
1653397468440,357.13,10.1,6.83,x
1653397468450,356.92,10.35,6.75,x
1653397468459,356.71,10.57,6.66,x
1653397468471,356.48,10.77,6.56,x
1653397468481,356.25,10.94,6.46,x
1653397468490,356.03,11.09,6.35,x
1653397468499,355.82,11.21,6.25,x
1653397468511,355.61,11.31,6.14,x
1653397468519,355.41,11.38,6.05,x
1653397468530,355.22,11.44,5.96,x
1653397468540,355.03,11.49,5.86,x
1653397468550,354.85,11.53,5.75,x
1653397468568,354.69,11.58,5.6,x
1653397468571,354.54,11.65,5.42,x
1653397468587,354.42,11.76,5.24,x
1653397468598,354.32,11.92,5.06,x
1653397468607,354.24,12.13,4.89,x
1653397468610,354.18,12.4,4.73,x
1653397468619,354.14,12.72,4.58,x
1653397468629,354.13,13.08,4.44,x
1653397468639,354.15,13.46,4.31,x
1653397468650,354.22,13.84,4.15,x
1653397468659,354.33,14.21,3.95,x
1653397468670,354.51,14.58,3.64,x
1653397468680,354.78,14.94,3.13,x
1653397468688,355.15,15.32,2.43,x
1653397468701,355.61,15.73,1.61,x
1653397468712,356.15,16.22,0.71,x
1653397468723,356.74,16.77,-0.19,x
1653397468731,357.35,17.41,-1,x
1653397468738,357.97,18.1,-1.72,x
1653397468751,358.6,18.81,-2.35,x
1653397468758,359.24,19.52,-2.91,x
1653397468771,359.92,20.18,-3.45,x
1653397468781,0.66,20.78,-3.99,x
1653397468790,1.48,21.28,-4.59,x
1653397468799,2.38,21.71,-5.24,x
1653397468809,3.35,22.04,-5.91,x
1653397468819,4.36,22.29,-6.59,x
1653397468830,5.42,22.44,-7.29,x
1653397468839,6.48,22.49,-7.99,x
1653397468850,7.55,22.45,-8.66,x
1653397468860,8.62,22.34,-9.25,x
1653397468869,9.67,22.15,-9.74,x
1653397468896,10.69,21.88,-10.08,x
1653397468898,11.69,21.54,-10.28,x
1653397468902,12.64,21.1,-10.31,x
1653397468917,13.54,20.58,-10.17,x
1653397468929,14.4,20,-9.89,x
1653397468932,15.2,19.34,-9.54,x
1653397468938,15.95,18.61,-9.18,x
1653397468950,16.65,17.83,-8.9,x
1653397468958,17.33,17.02,-8.74,x
1653397468969,18,16.2,-8.71,x
1653397468978,18.64,15.41,-8.75,x
1653397468989,19.21,14.68,-8.83,x
1653397468998,19.7,14.06,-8.87,x
1653397469009,20.09,13.59,-8.84,x
1653397469020,20.41,13.26,-8.72,x
1653397469030,20.69,13.05,-8.57,x
1653397469040,20.93,12.92,-8.44,x
1653397469049,21.14,12.86,-8.38,x
1653397469059,21.29,12.86,-8.37,x
1653397469072,21.36,12.89,-8.4,x
1653397469080,21.34,12.97,-8.46,x
1653397469091,21.21,13.08,-8.56,x
1653397469100,20.98,13.18,-8.66,x
1653397469110,20.72,13.24,-8.79,x
1653397469129,20.48,13.23,-8.9,x
1653397469133,20.3,13.14,-8.95,x
1653397469147,20.19,12.94,-8.91,x
1653397469156,20.13,12.67,-8.77,x
1653397469167,20.11,12.34,-8.53,x
1653397469169,20.13,11.98,-8.2,x
1653397469179,20.17,11.62,-7.85,x
1653397469191,20.24,11.28,-7.5,x
1653397469199,20.33,10.99,-7.18,x
1653397469209,20.42,10.74,-6.9,x
1653397469221,20.51,10.56,-6.67,x
1653397469230,20.58,10.43,-6.47,x
1653397469258,20.64,10.38,-6.28,x
1653397469264,20.71,10.41,-6.09,x
1653397469268,20.79,10.53,-5.92,x
1653397469272,20.89,10.76,-5.75,x
1653397469280,21.04,11.12,-5.53,x
1653397469288,21.22,11.58,-5.27,x
1653397469299,21.43,12.09,-4.96,x
1653397469311,21.66,12.59,-4.61,x
1653397469320,21.9,13.06,-4.22,x
1653397469331,22.12,13.42,-3.73,x
1653397469340,22.33,13.69,-3.17,x
1653397469350,22.5,13.87,-2.56,x
1653397469361,22.65,13.97,-1.94,x
1653397469370,22.76,14.02,-1.34,x
1653397469379,22.86,14.03,-0.75,x
1653397469391,22.95,14.03,-0.22,x
1653397469399,23.04,14.03,0.26,x
1653397469410,23.13,14.06,0.72,x
1653397469420,23.22,14.14,1.17,x
1653397469431,23.28,14.26,1.6,x
1653397469441,23.32,14.41,2.03,x
1653397469450,23.34,14.59,2.45,x
1653397469464,23.36,14.77,2.85,x
1653397469471,23.37,14.96,3.23,x
1653397469480,23.37,15.12,3.62,x
1653397469491,23.36,15.25,4.02,x
1653397469502,23.34,15.35,4.42,x
1653397469511,23.31,15.44,4.82,x
1653397469521,23.3,15.51,5.23,x
1653397469531,23.32,15.59,5.62,x
1653397469540,23.34,15.69,6.03,x
1653397469550,23.37,15.8,6.46,x
1653397469562,23.41,15.95,6.93,x
1653397469570,23.45,16.12,7.46,x
1653397469580,23.5,16.3,8.04,x
1653397469591,23.58,16.49,8.63,x
1653397469601,23.7,16.64,9.18,x
1653397469615,23.91,16.64,9.62,x
1653397469623,24.22,16.5,9.87,x
1653397469632,24.55,16.32,9.96,x
1653397469644,24.84,16.17,9.98,x
1653397469652,25.04,16.1,9.99,x
1653397469659,25.19,16.1,10.02,x
1653397469669,25.29,16.13,10.09,x
1653397469682,25.39,16.17,10.2,x
1653397469691,25.52,16.17,10.31,x
1653397469700,25.73,16.11,10.36,x
