time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653402779470,1.76,-0.13,3.48,,,,,,
1653402779474,1.46,-0.21,3.6,,,,,,
1653402779479,1.1,-0.28,3.63,,,,,,
1653402779484,0.71,-0.33,3.52,,,,,,
1653402779489,0.28,-0.34,3.28,,,,,,
1653402779494,-0.15,-0.32,2.98,,,,,,
1653402779499,-0.48,-0.29,2.67,,,,,,
1653402779504,-0.73,-0.26,2.37,,,,,,
1653402779508,-0.88,-0.24,2.12,,,,,,
1653402779513,-0.95,-0.23,1.9,,,,,,
1653402779518,-0.96,-0.23,1.65,,,,,,
1653402779522,-0.92,-0.22,1.37,,,,,,
1653402779528,-0.82,-0.24,1.08,,,,,,
1653402779532,-0.66,-0.26,0.81,,,,,,
1653402779537,-0.44,-0.31,0.55,,,,,,
1653402779542,-0.18,-0.37,0.31,,,,,,
1653402779546,0.11,-0.41,0.05,,,,,,
1653402779551,0.44,-0.51,-0.21,,,,,,
1653402779556,0.74,-0.57,-0.45,,,,,,
1653402779561,0.99,-0.68,-0.69,,,,,,
1653402779566,1.22,-0.77,-0.89,,,,,,
1653402779571,1.43,-0.83,-1.1,,,,,,
1653402779575,1.6,-0.88,-1.34,,,,,,
1653402779581,1.77,-0.9,-1.55,,,,,,
1653402779585,1.93,-0.93,-1.7,,,,,,
1653402779590,2.04,-0.97,-1.83,,,,,,
1653402779594,2.1,-1.02,-1.94,,,,,,
1653402779600,2.02,-1.03,-2.1,,,,,,
1653402779604,1.9,-0.99,-2.27,,,,,,
1653402779609,1.73,-0.92,-2.4,,,,,,
1653402779614,1.51,-0.82,-2.45,,,,,,
1653402779619,1.25,-0.71,-2.46,,,,,,
1653402779623,1.01,-0.62,-2.46,,,,,,
1653402779629,0.78,-0.55,-2.5,,,,,,
1653402779634,0.59,-0.52,-2.6,,,,,,
1653402779638,0.45,-0.54,-2.75,,,,,,
1653402779643,0.28,-0.58,-2.95,,,,,,
1653402779647,0.13,-0.63,-3.18,,,,2.71,24.14,-22.45
1653402779653,,,,,,,8.07,23.12,-21.68
1653402779657,,,,,,,13.07,21.55,-20.66
1653402779662,,,,,,,17.38,19.45,-19.02
1653402779667,,,,,,,20.81,17.31,-17.06
1653402779672,,,,,,,23.36,14.62,-15.13
1653402779676,,,,,,,24.97,11.19,-13.24
1653402779681,,,,,,,25.5,7.62,-11.63
1653402779686,,,,,,,25.36,3.94,-10.27
1653402779691,,,,,,,24.48,0.72,-9.53
1653402779695,,,,,,,23.47,-1.52,-9.01
1653402779700,,,,,,,21.61,-4.77,-8.73
1653402779706,,,,,,,20.28,-6.17,-8.69
1653402779710,,,,,,,18.46,-7.92,-9.11
1653402779714,,,,,,,15.84,-9.64,-9.53
1653402779720,,,,,,,12.44,-11.18,-10.72
1653402779724,,,,,,,10.31,-11.53,-11.6
1653402779730,,,,,,,7.51,-11.07,-12.61
1653402779734,,,,,,,3.73,-10.06,-13.87
1653402779739,,,,,,,0.68,-9.08,-14.22
1653402779744,,,,,,,-2.29,-8.76,-14.12
1653402779748,,,,,,,-5.16,-8.8,-13.56
1653402779753,,,,,,,-7.19,-9.01,-12.86
1653402779758,,,,,,,-9.47,-8.73,-12.05
1653402779763,,,,,,,-10.84,-8.2,-11.56
1653402779767,,,,,,,-11.08,-7.71,-11.28
1653402779773,,,,,,,-10.84,-6.94,-10.79
1653402779777,,,,,,,-10.14,-6.17,-10.3
1653402779782,,,,,,,-8.95,-5.09,-9.39
1653402779786,,,,,,,-7.54,-3.9,-8.24
1653402779792,,,,,,,-6.11,-2.67,-6.91
1653402779796,,,,,,,-4.53,-1.2,-5.58
1653402779801,,,,,,,-3.13,0.58,-4.49
1653402779806,,,,,,,-1.98,2.05,-3.79
1653402779811,,,,,,,-0.75,5.59,-3.02
1653402779815,,,,,,,-0.05,8.95,-3.06
1653402779821,,,,,,,0.26,12.73,-2.78
1653402779825,,,,,,,-0.12,16.12,-2.36
1653402779830,,,,,,,-0.93,18.82,-1.31
1653402779835,,,,,,,-1.42,20.29,-0.5
1653402779839,,,,,,,-1.98,21.93,1.28
1653402779845,,,,,,,-2.22,23.86,4.12
1653402779849,,,,,,,-1.84,25.08,6.15
1653402779854,,,,,,,-0.75,26.73,8.98
1653402779859,,,,,,,1.63,29.63,13.11
1653402779864,,,,,,,4.32,32.26,16.4
1653402779868,,,,,,,8.03,35.16,20.01
1653402779874,,,,,,,12.58,38.73,23.19
1653402779878,,,,,,,17.55,43.46,26.24
1653402779883,,,,,,,23.12,49.93,28.34
1653402779888,,,,,,,27.39,55.11,29.88
1653402779893,,,,,,,32.67,60.96,31
1653402779898,,,,,,,37.36,64.28,32.22
1653402779902,,,,,,,38.59,63.86,32.85
1653402779907,,,,,,,39.67,57.7,35.23
1653402779912,,,,,,,38.69,50.25,37.19
1653402779916,,,,-0.96,4.77,9.51,,,
1653402779922,,,,-0.87,4.84,9.47,,,
1653402779926,,,,-0.63,4.82,9.59,,,
1653402779931,,,,-0.33,4.77,9.68,,,
1653402779936,,,,0.07,4.74,9.7,,,
1653402779941,,,,0.33,4.73,9.73,,,
1653402779946,,,,0.44,4.7,9.78,,,
1653402779950,,,,0.68,4.68,10.13,,,
1653402779955,,,,0.74,4.66,10.42,,,
1653402779960,,,,0.78,4.59,10.71,,,
1653402779965,,,,0.84,4.44,11.02,,,
1653402779969,,,,0.86,4.35,11.12,,,
1653402779975,,,,0.85,4.27,11.15,,,
1653402779979,,,,0.78,4.14,11,,,
1653402779984,,,,0.66,4.03,10.76,,,
1653402779988,,,,0.55,3.92,10.41,,,
1653402779994,,,,0.45,3.83,10.07,,,
1653402779999,,,,0.22,3.78,9.45,,,
1653402780003,,,,0,3.76,8.96,,,
1653402780008,,,,-0.24,3.86,8.55,,,
1653402780013,,,,-0.39,3.95,8.3,,,
1653402780018,,,,-0.61,4.09,8.08,,,
1653402780023,,,,-0.83,4.27,7.98,,,
1653402780027,,,,-0.94,4.4,8.02,,,
1653402780032,,,,-0.95,4.46,8.14,,,
1653402780036,,,,-0.94,4.47,8.37,,,
1653402780042,,,,-0.89,4.4,8.74,,,
1653402780046,,,,-0.86,4.34,8.91,,,
1653402780051,,,,-0.75,4.23,9.17,,,
1653402780056,,,,-0.66,4.14,9.39,,,
1653402780061,,,,-0.41,3.98,9.75,,,
1653402780066,,,,-0.22,3.8,9.95,,,
1653402780071,,,,0.2,3.54,10.18,,,
1653402780076,,,,0.65,3.16,10.45,,,
1653402780080,,,,1.05,2.88,10.69,,,
1653402780085,,,,1.37,2.67,10.85,,,
1653402780090,,,,1.48,2.53,10.75,,,
1653402780094,,,,1.4,2.48,10.53,,,
1653402780099,,,,1.14,2.47,10.28,,,
1653402780104,,,,0.84,2.52,9.91,,,
1653402780109,,,,0.68,2.54,9.69,,,
1653402780113,,,,0.15,2.64,8.99,,,
1653402780118,,,,-0.17,2.69,8.48,,,
1653402780123,,,,-0.38,2.68,8.04,,,
1653402780128,,,,-0.63,2.67,7.53,,,
1653402780133,,,,-0.84,2.72,6.9,,,
1653402780137,,,,-0.93,2.71,6.48,,,
1653402780143,,,,-0.89,2.72,6.12,,,
1653402780147,,,,-0.81,2.77,5.46,,,
1653402780152,,,,-0.78,2.79,5.34,,,
1653402780157,,,,-0.76,2.81,5.25,,,
1653402780162,,,,-0.64,2.83,5.18,,,
1653402780166,,,,-0.5,2.88,5.13,,,
1653402780171,,,,-0.42,2.94,5.09,,,
1653402780176,,,,-0.4,2.99,5.05,,,
1653402780181,,,,-0.39,3.05,5.03,,,
1653402780186,-0.33,-0.75,,,,,,,
1653402780190,-0.33,-0.68,,,,,,,
1653402780196,-0.33,-0.62,,,,,,,
1653402780200,-0.35,-0.53,,,,,,,
1653402780205,-0.36,-0.47,,,,,,,
1653402780210,-0.31,-0.44,,,,,,,
1653402780214,-0.27,-0.38,,,,,,,
1653402780220,-0.27,-0.32,,,,,,,
1653402780224,-0.36,-0.29,,,,,,,
1653402780229,-0.47,-0.23,,,,,,,
1653402780234,-0.56,-0.19,,,,,,,
1653402780238,-0.6,-0.15,,,,,,,
1653402780241,-0.62,-0.11,,,,,,,
1653402780248,-0.58,-0.08,,,,,,,
1653402780253,-0.48,-0.06,,,,,,,
1653402780258,-0.4,-0.05,,,,,,,
1653402780263,-0.37,-0.01,,,,,,,
1653402780268,-0.38,0.03,,,,,,,
1653402780272,-0.39,0.09,,,,,,,
1653402780277,-0.44,0.14,,,,,,,
1653402780282,-0.43,0.17,,,,,,,
1653402780287,-0.41,0.22,,,,,,,
1653402780291,-0.36,0.28,,,,,,,
1653402780296,-0.32,0.34,,,,,,,
1653402780301,-0.29,0.43,,,,,,,
1653402780306,-0.28,0.51,,,,,,,
1653402780311,-0.21,0.52,,,,,,,
1653402780315,-0.07,0.45,,,,,,,
1653402780320,0.11,0.34,,,,,,,
1653402780325,0.32,0.22,,,,,,,
1653402780330,0.51,0.14,,,,,,,
1653402780335,0.66,0.12,,,,,,,
1653402780340,0.73,0.16,,,,,,,
1653402780345,0.79,0.22,,,,,,,
1653402780349,0.85,0.28,,,,,,,
1653402780354,0.93,0.27,,,,,,,
1653402780358,1.01,0.24,,,,,,,
1653402780363,1.12,0.22,,,,,,,
1653402780368,1.18,0.24,,,,,,,
1653402780373,1.14,0.3,,,,,,,
1653402780378,1,0.41,,,,,,,
1653402780383,0.8,0.55,,,,,,,
1653402780388,0.59,0.66,,,,,,,
1653402780393,0.31,0.76,,,,,,,
1653402780397,-0.1,0.87,,,,,,,
1653402780402,-0.53,1.02,,,,,,,
1653402780406,-0.81,1.13,,,,,,,
1653402780412,-0.77,1.16,,,,,,,
1653402780416,-0.57,1.06,,,,,,,
1653402780421,-0.26,0.87,,,,,,,
1653402780426,0.09,0.69,,,,,,,
1653402780431,0.48,0.56,,,,,,,
1653402780436,0.87,0.49,,,,,,,
1653402780441,1.19,0.45,,,,,,,
1653402780445,1.4,0.4,,,,,,,
1653402780450,1.53,0.27,,,,,-44.65,-23.71,-30.74
1653402780455,,,,,,,-39.26,-7.71,-37.36
1653402780459,,,,,,,-34.88,2.12,-40.86
1653402780465,,,,,,,-26.8,17.14,-45.02
1653402780469,,,,,,,-20.46,26.31,-46.28
1653402780474,,,,,,,-14.44,32.4,-45.65
1653402780478,,,,,,,-10.59,34.81,-43.87
1653402780484,,,,,,,-5.23,35.27,-38.76
1653402780488,,,,,,,-1.94,32.71,-32.88
1653402780493,,,,,,,1.07,27.29,-26.05
1653402780498,,,,,,,3.66,19.59,-18.74
1653402780503,,,,,,,5.69,13.01,-12.93
1653402780507,,,,,,,8.77,0.79,-3.79
1653402780513,,,,,,,10.94,-9.53,2.61
1653402780517,,,,,,,12.51,-16.92,6.71
1653402780522,,,,,,,15.24,-28.26,11.78
1653402780527,,,,,,,16.82,-34.21,13.95
1653402780532,,,,,,,18.46,-42.23,15.67
1653402780537,,,,,,,18.22,-46.71,15.81
1653402780541,,,,,,,17.41,-48.91,14.93
1653402780546,,,,,,,15.7,-48.91,13.43
1653402780551,,,,,,,13.25,-46.81,11.01
1653402780555,,,,,,,10.2,-42.68,8
1653402780561,,,,,,,5.9,-34.81,3.35
1653402780565,,,,,,,3.41,-29.03,0.13
1653402780571,,,,,,,-0.05,-19.68,-4.35
1653402780575,,,,,,,-3.1,-9.6,-8.94
1653402780580,,,,,,,-5.93,0.51,-13.03
1653402780584,,,,,,,-8.67,9.82,-16.53
1653402780590,,,,,,,-10.91,17.45,-19.23
1653402780594,,,,,,,-12.83,23.61,-21.15
1653402780599,,,,,,,-13.81,27.01,-21.82
1653402780604,,,,,,,-14.65,30.4,-21.92
1653402780609,,,,,,,-14.72,31.45,-20.98
1653402780613,,,,,,,-14.06,31.1,-19.54
1653402780618,,,,,,,-13.04,29.74,-17.55
1653402780623,,,,,,,-11.43,27.53,-15.87
1653402780627,,,,,,,-9.75,25.54,-14.29
1653402780632,,,,,,,-6.74,21.48,-12.68
1653402780638,,,,,,,-4.36,17.45,-12.02
1653402780642,,,,,,,-2.05,13.39,-11.35
1653402780647,,,,,,,-0.16,9.54,-11.14
1653402780652,,,,,,,1.45,6.22,-10.93
1653402780657,,,,,,,2.43,2.93,-10.76
1653402780662,,,,,,,3.27,-0.08,-10.72
1653402780666,,,,,,,4.04,-2.04,-10.65
1653402780671,,,,,,,4.74,-3.41,-10.86
1653402780676,,,,,,,4.95,-3.97,-10.72
1653402780681,,,,,,,5.02,-4.28,-10.9
1653402780685,,,,,,,4.64,-4.49,-10.83
1653402780690,,,,,,,4.57,-4.88,-10.41
1653402780695,,,,,,,4.22,-5.65,-10.13
1653402780699,,,,,,,3.48,-7.57,-9.81
1653402780705,,,,,,,2.33,-9.74,-9.99
1653402780709,,,,,,,0.58,-11.63,-10.37
1653402780714,,,,,,,-1.73,-12.82,-10.93
1653402780719,,,,-0.44,4.24,6.73,,,
1653402780724,,,,-0.15,4.4,7.09,,,
1653402780729,,,,-0.03,4.5,7.31,,,
1653402780734,,,,-0.02,4.58,7.5,,,
1653402780739,,,,-0.06,4.7,7.85,,,
1653402780743,,,,-0.17,4.86,8.38,,,
1653402780748,,,,-0.21,4.95,8.85,,,
1653402780752,,,,-0.21,5,9.34,,,
1653402780757,,,,-0.19,5,9.71,,,
1653402780762,,,,-0.1,4.93,10.33,,,
1653402780767,,,,0.02,4.82,10.78,,,
1653402780771,,,,0.12,4.75,11.06,,,
1653402780776,,,,0.31,4.65,11.46,,,
1653402780782,,,,0.46,4.67,11.59,,,
1653402780786,,,,0.52,4.72,11.64,,,
1653402780791,,,,0.5,4.82,11.62,,,
1653402780796,,,,0.41,4.94,11.56,,,
1653402780801,,,,0.31,4.97,11.47,,,
1653402780805,,,,0.2,5.05,11.31,,,
1653402780811,,,,0.09,5.12,11.16,,,
1653402780816,,,,0,5.16,11.08,,,
1653402780820,,,,-0.17,5.2,11.02,,,
1653402780824,,,,-0.25,5.24,10.99,,,
1653402780830,,,,-0.3,5.26,10.99,,,
1653402780834,,,,-0.28,5.22,11.08,,,
1653402780840,,,,-0.25,5.14,11.22,,,
1653402780844,,,,-0.2,5.05,11.3,,,
1653402780849,,,,-0.12,4.96,11.41,,,
1653402780854,,,,-0.11,4.95,11.41,,,
1653402780858,,,,-0.19,4.94,11.32,,,
1653402780863,,,,-0.37,5.01,11.1,,,
1653402780868,,,,-0.65,5.1,10.9,,,
1653402780873,,,,-0.85,5.13,10.79,,,
1653402780878,,,,-1.21,5.18,10.62,,,
1653402780883,,,,-1.48,5.28,10.4,,,
1653402780887,,,,-1.58,5.37,10.42,,,
1653402780893,,,,-1.48,5.36,10.79,,,
1653402780897,,,,-1.19,5.3,11.3,,,
1653402780902,,,,-0.75,5.21,11.72,,,
1653402780906,,,,-0.36,5.18,11.91,,,
1653402780911,,,,0.35,5.17,12.37,,,
1653402780916,,,,0.85,5.17,12.86,,,
1653402780921,,,,1.27,5.16,13.3,,,
1653402780926,,,,1.52,5.06,13.62,,,
1653402780931,,,,1.83,4.84,14.12,,,
1653402780935,,,,2,4.58,14.46,,,
1653402780940,,,,2.05,4.23,14.63,,,
1653402780945,,,,1.93,3.84,14.53,,,
1653402780950,,,,1.63,3.5,14.04,,,
1653402780954,,,,1.2,3.24,13.36,,,
1653402780959,,,,0.7,3.1,12.69,,,
1653402780964,,,,0.21,3.01,11.91,,,
1653402780969,,,,-0.28,3.02,11.06,,,
1653402780974,,,,-0.79,3.09,10.24,,,
1653402780979,,,,-1.09,3.21,9.59,,,
1653402780984,,,,-1.17,3.31,9.18,,,
1653402780988,-0.67,-0.75,0.25,,,,,,
1653402780993,-0.69,-0.6,-0.22,,,,,,
1653402780998,-0.59,-0.43,-0.6,,,,,,
1653402781003,-0.4,-0.36,-0.79,,,,,,
1653402781007,-0.22,-0.4,-0.77,,,,,,
1653402781012,-0.04,-0.53,-2.11,,,,,,
1653402781017,-0.21,-0.42,-5.33,,,,,,
1653402781021,-0.62,0,-4.75,,,,,,
1653402781026,-0.81,0.25,-2.68,,,,,,
1653402781031,-0.33,0.09,-1.5,,,,,,
1653402781036,0.43,-0.48,-1.25,,,,,,
1653402781041,0.76,-1,-0.95,,,,,,
1653402781045,0.72,-1.2,0.14,,,,,,
1653402781051,0.55,-1.11,1.31,,,,,,
1653402781055,0.43,-0.96,1.87,,,,,,
1653402781061,0.31,-0.88,1.98,,,,,,
1653402781065,0.17,-0.96,1.8,,,,,,
1653402781069,0.08,-1.09,1.23,,,,,,
1653402781075,-0.07,-1.13,0.37,,,,,,
1653402781080,-0.37,-0.99,-0.42,,,,,,
1653402781084,-0.81,-0.82,-1.06,,,,,,
1653402781089,-1.21,-0.76,-1.52,,,,,,
1653402781094,-1.47,-0.86,-1.88,,,,,,
1653402781099,-1.57,-1.1,-2.18,,,,,,
1653402781103,-1.47,-1.32,-2.4,,,,,,
1653402781108,-1.34,-1.46,-2.58,,,,,,
1653402781113,-1.26,-1.54,-2.75,,,,,,
1653402781118,-1.19,-1.53,-3.01,,,,,,
1653402781122,-1.24,-1.42,-3.45,,,,,,
1653402781128,-1.15,-1.3,-3.87,,,,,,
1653402781132,-0.94,-1.18,-4.1,,,,,,
1653402781137,-0.79,-1.09,-4.22,,,,,,
1653402781142,-0.62,-1.04,-4.24,,,,,,
1653402781147,-0.37,-1.04,-4.09,,,,,,
1653402781152,-0.09,-1.12,-3.93,,,,,,
1653402781156,0.22,-1.28,-3.79,,,,,,
1653402781161,0.56,-1.43,-3.67,,,,,,
1653402781166,0.9,-1.59,-3.41,,,,,,
1653402781171,1.12,-1.72,-3.04,,,,,,
1653402781175,0.92,-1.7,-3.14,,,,,,
1653402781181,0.59,-1.55,-3.48,,,,,,
1653402781185,0.17,-1.34,-3.32,,,,,,
1653402781190,-0.4,-1.1,-3.08,,,,,,
1653402781194,-0.96,-0.85,-2.99,,,,,,
1653402781200,-1.44,-0.66,-2.9,,,,,,
1653402781204,-1.84,-0.5,-2.78,,,,,,
1653402781209,-2.15,-0.38,-2.62,,,,,,
1653402781214,-2.39,-0.26,-2.39,,,,,,
1653402781219,-2.56,-0.17,-2.24,,,,,,
1653402781224,-2.63,-0.07,-2.22,,,,,,
1653402781229,-2.57,0.01,-2.26,,,,,,
1653402781233,-2.39,0.12,-2.28,,,,,,
1653402781238,-2.14,0.15,-2.32,,,,,,
1653402781243,-1.85,0.2,-2.4,,,,,,
1653402781247,-1.49,0.19,-2.48,,,,,,
1653402781253,-1.08,0.24,-2.52,,,,12.02,-64.94,50.81
1653402781257,,,,,,,6,-60.32,45.66
1653402781262,,,,,,,0.26,-53.92,39.99
1653402781267,,,,,,,-4.92,-45.17,33.06
1653402781271,,,,,,,-10.35,-34.91,25.08
1653402781276,,,,,,,-15.39,-23.92,17.42
1653402781282,,,,,,,-20.04,-13.73,9.79
1653402781286,,,,,,,-23.12,-6.8,4.82
1653402781291,,,,,,,-27.36,2.02,-2.95
1653402781296,,,,,,,-29.11,5.76,-7.5
1653402781301,,,,,,,-30.58,8.95,-14.05
1653402781306,,,,,,,-30.75,8.67,-18.14
1653402781310,,,,,,,-29.77,5.34,-20.98
1653402781314,,,,,,,-28.65,1.28,-22.03
1653402781320,,,,,,,-26.45,-7.61,-21.33
1653402781324,,,,,,,-25.01,-13.66,-20.03
1653402781330,,,,,,,-22.25,-23.11,-15.9
1653402781334,,,,,,,-19.94,-29.35,-12.12
1653402781339,,,,,,,-17.56,-34,-8.31
1653402781344,,,,,,,-15.74,-36.31,-5.82
1653402781348,,,,,,,-12.45,-37.61,-2.36
1653402781353,,,,,,,-9.58,-36.17,-0.99
1653402781358,,,,,,,-6.7,-31.97,-0.08
1653402781363,,,,,,,-4.6,-26.89,-0.12
1653402781368,,,,,,,-0.61,-14.4,-0.64
1653402781373,,,,,,,2.61,-2.36,-1.45
1653402781377,,,,,,,5.72,8.74,-3.02
1653402781382,,,,,,,7.72,16.82,-5.19
1653402781387,,,,,,,8.21,20.67,-8.27
1653402781392,,,,,,,7.54,20.99,-11.49
1653402781396,,,,,,,3.76,16.3,-17.76
1653402781402,,,,,,,-1.24,8.7,-23.71
1653402781406,,,,,,,-8.32,-0.22,-29.87
1653402781411,,,,,,,-17.8,-8.1,-36.52
1653402781416,,,,,,,-29.04,-11.95,-42.99
1653402781421,,,,,,,-40.97,-11.11,-49.12
1653402781425,,,,,,,-52.03,-4.98,-54.44
1653402781430,,,,,,,-61.45,6.39,-58.88
1653402781435,,,,,,,-67.67,22.04,-62.35
1653402781440,,,,,,,-70.47,34.92,-64.06
1653402781445,,,,,,,-70.58,55.43,-65.43
1653402781449,,,,,,,-66.48,69.11,-64.87
1653402781455,,,,,,,-58.86,80.13,-62.84
1653402781459,,,,,,,-48.25,88.6,-59.06
1653402781464,,,,,,,-35.72,92.94,-53.6
1653402781469,,,,,,,-22.11,92.21,-46.67
1653402781474,,,,,,,-8.42,87.24,-38.58
1653402781478,,,,,,,4.67,78.38,-29.66
1653402781483,,,,,,,16.82,65.82,-20.21
1653402781488,,,,,,,27.46,50.63,-11.14
1653402781493,,,,,,,36.59,33.62,-2.25
1653402781498,,,,,,,43.63,16.12,5.45
1653402781502,,,,,,,48.67,-0.85,11.89
1653402781508,,,,,,,50.98,-16.46,16.4
1653402781512,,,,,,,51.33,-26.96,18.92
1653402781516,,,,,,,48.77,-41.98,20.99
1653402781522,,,,0.73,2.97,8.14,,,
1653402781526,,,,0.92,3.04,7.91,,,
1653402781532,,,,1.19,3.11,7.67,,,
1653402781536,,,,1.53,3.17,7.39,,,
1653402781541,,,,1.79,3.15,7.28,,,
1653402781546,,,,2.11,3.08,7.19,,,
1653402781550,,,,2.6,2.93,7.18,,,
1653402781555,,,,2.97,2.77,7.21,,,
1653402781560,,,,3.27,2.57,7.24,,,
1653402781565,,,,3.44,2.46,7.25,,,
1653402781570,,,,3.6,2.32,7.32,,,
1653402781574,,,,3.63,2.27,7.3,,,
1653402781579,,,,3.58,2.24,7.23,,,
1653402781584,,,,3.38,2.27,7.02,,,
1653402781589,,,,3.13,2.34,6.79,,,
1653402781594,,,,2.85,2.42,6.55,,,
1653402781599,,,,2.52,2.5,6.32,,,
1653402781603,,,,2.28,2.54,6.16,,,
1653402781608,,,,1.92,2.6,5.92,,,
1653402781613,,,,1.6,2.68,5.68,,,
1653402781617,,,,1.23,2.8,5.43,,,
1653402781622,,,,1.01,2.9,5.27,,,
1653402781627,,,,0.74,3.05,5.03,,,
1653402781632,,,,0.56,3.16,4.84,,,
1653402781637,,,,0.42,3.24,4.73,,,
1653402781642,,,,0.21,3.37,4.59,,,
1653402781646,,,,0.02,3.49,4.53,,,
1653402781652,,,,-0.2,3.59,4.52,,,
1653402781656,,,,-0.36,3.65,4.52,,,
1653402781661,,,,-0.44,3.68,4.49,,,
1653402781666,,,,-0.46,3.67,4.49,,,
1653402781670,,,,-0.51,3.69,4.43,,,
1653402781675,,,,-0.5,3.74,4.33,,,
1653402781680,,,,-0.37,3.75,4.3,,,
1653402781685,,,,-0.16,3.76,4.35,,,
1653402781689,,,,0.06,3.72,4.49,,,
1653402781694,,,,0.21,3.71,4.61,,,
1653402781699,,,,0.31,3.77,4.7,,,
1653402781704,,,,0.34,3.86,4.8,,,
1653402781709,,,,0.39,4,5.01,,,
1653402781714,,,,0.37,4.14,5.36,,,
1653402781719,,,,0.3,4.24,5.78,,,
1653402781724,,,,0.22,4.35,6.33,,,
1653402781729,,,,0.13,4.43,6.97,,,
1653402781733,,,,0.06,4.49,7.63,,,
1653402781738,,,,0.06,4.49,8.36,,,
1653402781742,,,,0.12,4.46,9.11,,,
1653402781747,,,,0.24,4.38,9.8,,,
1653402781752,,,,0.39,4.29,10.41,,,
1653402781757,,,,0.49,4.24,10.81,,,
1653402781762,,,,0.63,4.11,11.25,,,
1653402781767,,,,0.75,4.02,11.51,,,
1653402781772,,,,0.88,3.94,11.61,,,
1653402781776,,,,1,3.85,11.65,,,
1653402781781,,,,1.17,3.75,11.68,,,
1653402781786,,,,1.46,3.6,11.69,,,
1653402781791,1.09,0.7,2.42,,,,,,
1653402781796,1.27,0.61,2.42,,,,,,
1653402781800,1.32,0.58,2.37,,,,,,
1653402781805,1.28,0.57,2.26,,,,,,
1653402781810,1.14,0.58,2.12,,,,,,
1653402781815,0.93,0.62,2,,,,,,
1653402781819,0.63,0.68,1.89,,,,,,
1653402781824,0.33,0.76,1.82,,,,,,
1653402781829,0.05,0.82,1.76,,,,,,
1653402781834,-0.16,0.87,1.74,,,,,,
1653402781839,-0.28,0.88,1.7,,,,,,
1653402781844,-0.34,0.86,1.68,,,,,,
1653402781849,-0.3,0.83,1.69,,,,,,
1653402781853,-0.2,0.8,1.74,,,,,,
1653402781858,-0.1,0.78,1.82,,,,,,
1653402781862,-0.02,0.78,1.91,,,,,,
1653402781867,-0.02,0.79,1.91,,,,,,
1653402781872,-0.11,0.87,1.72,,,,,,
1653402781877,-0.27,0.98,1.48,,,,,,
1653402781881,-0.4,1.08,1.31,,,,,,
1653402781887,-0.54,1.14,1.21,,,,,,
1653402781891,-0.72,1.18,1.18,,,,,,
1653402781896,-0.92,1.21,1.18,,,,,,
1653402781901,-1.08,1.23,1.16,,,,,,
1653402781906,-1.13,1.26,1.18,,,,,,
1653402781911,-0.98,1.2,1.23,,,,,,
1653402781916,-0.75,1.12,1.35,,,,,,
1653402781921,-0.47,1.03,1.5,,,,,,
1653402781925,-0.13,0.92,1.66,,,,,,
1653402781930,0.23,0.8,1.84,,,,,,
1653402781934,0.51,0.71,2.05,,,,,,
1653402781939,0.7,0.68,2.34,,,,,,
1653402781944,0.85,0.67,2.75,,,,,,
1653402781949,0.98,0.63,3.2,,,,,,
1653402781954,1.1,0.48,3.78,,,,,,
1653402781958,1.17,0.27,4.3,,,,,,
1653402781964,1.19,0.04,4.58,,,,,,
1653402781969,1.19,-0.24,4.59,,,,,,
1653402781974,1.21,-0.48,4.48,,,,,,
1653402781978,1.18,-0.68,4.28,,,,,,
1653402781983,1.09,-0.87,4.01,,,,,,
1653402781988,1,-1.04,3.74,,,,,,
1653402781992,0.9,-1.12,3.37,,,,,,
1653402781997,0.72,-1.18,2.86,,,,,,
1653402782002,0.43,-1.16,2.32,,,,,,
1653402782007,0.11,-1.09,1.8,,,,,,
1653402782011,-0.23,-1.04,1.29,,,,,,
1653402782016,-0.53,-1.06,0.73,,,,,,
1653402782021,-0.76,-1.13,0.13,,,,,,
1653402782026,-0.88,-1.23,-0.47,,,,,,
1653402782031,-0.88,-1.36,-1,,,,,,
1653402782036,-0.87,-1.49,-1.45,,,,,,
1653402782041,-0.95,-1.51,-1.93,,,,,,
1653402782045,-1.01,-1.49,-2.42,,,,,,
1653402782050,-1,-1.46,-2.76,,,,,,
1653402782055,-0.97,-1.45,-2.95,,,,7.86,-26.12,7.48
1653402782060,,,,,,,3.03,-28.26,7.62
1653402782064,,,,,,,-9.96,-33.44,7.16
1653402782069,,,,,,,-23.33,-35.65,5.69
1653402782074,,,,,,,-33.73,-34,3.8
1653402782079,,,,,,,-43.07,-29.38,1.07
1653402782083,,,,,,,-51.51,-21.96,-2.01
1653402782088,,,,,,,-58.61,-12.61,-5.33
1653402782093,,,,,,,-63.06,-4.28,-7.71
1653402782099,,,,,,,-68.41,10.45,-11.49
1653402782103,,,,,,,-70.47,21.9,-13.84
1653402782108,,,,,,,-71.03,31.7,-15.52
1653402782112,,,,,,,-69.91,39.68,-16.11
1653402782118,,,,,,,-67.18,46.26,-16.15
1653402782122,,,,,,,-63.68,51.12,-15.45
1653402782127,,,,,,,-58.93,54.66,-13.98
1653402782132,,,,,,,-53.75,56.34,-11.53
1653402782137,,,,,,,-48.22,56.3,-8.66
