time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653401307525,-0.09,-0.03,0.11,-0.49,2.56,9.44,-1.28,0.27,1.32
1653401307530,-0.07,-0.05,0.09,-0.47,2.57,9.42,-1.14,0.23,1.49
1653401307535,-0.05,-0.05,0.08,-0.48,2.52,9.41,-1.24,0.13,1.67
1653401307540,-0.05,-0.06,0.06,-0.48,2.53,9.39,-1.28,0.09,1.7
1653401307544,-0.06,-0.08,0.04,-0.51,2.53,9.36,-1.42,0.16,1.7
1653401307550,-0.07,-0.08,0.02,-0.49,2.53,9.37,-1.7,0.27,1.77
1653401307554,-0.06,-0.08,0.02,-0.47,2.54,9.35,-1.94,0.37,1.91
1653401307559,-0.05,-0.06,0,-0.5,2.54,9.33,-2.33,0.3,2.09
1653401307563,-0.07,-0.06,-0.01,-0.49,2.56,9.29,-2.75,0.86,2.26
1653401307569,-0.06,-0.04,-0.05,-0.46,2.55,9.32,-3.03,1.18,2.26
1653401307574,-0.04,-0.04,-0.04,-0.47,2.57,9.35,-3.13,1.53,2.33
1653401307579,-0.04,-0.03,-0.02,-0.43,2.58,9.36,-3.13,1.74,2.26
1653401307583,-0.01,-0.01,0,-0.43,2.57,9.36,-3.06,1.95,2.4
1653401307588,0,-0.01,0,-0.45,2.58,9.37,-2.96,2.26,2.4
1653401307592,0,-0.01,0.01,-0.44,2.58,9.38,-2.71,2.26,2.47
1653401307598,-0.01,0,0.02,-0.42,2.58,9.4,-2.43,2.16,2.09
1653401307602,0.01,0,0.04,-0.41,2.6,9.43,-2.08,1.88,2.02
1653401307607,0.02,0.01,0.06,-0.37,2.6,9.44,-1.8,1.53,1.95
1653401307612,0.06,0.02,0.08,-0.35,2.6,9.47,-1.38,1,1.67
1653401307617,0.08,0.03,0.1,-0.37,2.6,9.51,-1.03,0.79,1.46
1653401307621,0.07,0.02,0.14,-0.38,2.61,9.53,-0.79,0.37,1.28
1653401307626,0.06,0.03,0.17,-0.4,2.61,9.57,-0.37,-0.05,1.21
1653401307631,0.03,0.03,0.2,-0.41,2.61,9.59,0.09,-0.15,1.18
1653401307636,0.03,0.03,0.22,-0.41,2.63,9.58,0.61,-0.26,1.32
1653401307640,0.03,0.05,0.22,-0.41,2.62,9.55,1.17,-0.01,1.56
1653401307646,0.01,0.04,0.19,-0.43,2.61,9.52,1.77,0.06,1.81
1653401307650,0.01,0.03,0.17,-0.42,2.61,9.53,2.33,0.02,2.05
1653401307655,0.01,0.03,0.16,-0.41,2.6,9.51,2.68,-0.19,2.33
1653401307660,0.01,0.03,0.14,-0.43,2.61,9.48,2.99,-0.22,2.51
1653401307665,0.01,0.02,0.12,-0.42,2.62,9.42,2.89,-0.4,2.75
1653401307670,0.01,0.03,0.07,-0.43,2.63,9.39,2.96,-0.54,2.86
1653401307674,0,0.04,0.03,-0.4,2.63,9.33,2.68,-0.5,2.82
1653401307679,0.02,0.03,-0.01,-0.4,2.64,9.29,2.22,-0.64,3.1
1653401307684,0.02,0.03,-0.07,-0.38,2.64,9.23,1.84,-0.43,3.07
1653401307689,0.03,0.03,-0.13,-0.34,2.63,9.2,1.28,-0.15,3.1
1653401307694,0.07,0.03,-0.16,-0.34,2.63,9.17,0.86,-0.01,3
1653401307698,0.07,0.03,-0.18,-0.36,2.63,9.15,0.47,0.23,2.86
1653401307703,0.07,0.03,-0.2,-0.37,2.62,9.14,-0.16,0.41,2.58
1653401307708,0.05,0.03,-0.22,-0.34,2.6,9.12,-0.75,0.76,2.4
1653401307713,0.06,0,-0.24,-0.35,2.62,9.11,-1.17,1,2.33
1653401307718,0.08,0.02,-0.25,-0.34,2.62,9.11,-1.73,1.07,2.12
1653401307723,0.08,0.02,-0.24,-0.33,2.63,9.13,-1.94,1.18,1.95
1653401307727,0.08,0.03,-0.23,-0.34,2.64,9.13,-2.19,1.6,1.67
1653401307732,0.09,0.04,-0.23,-0.32,2.61,9.15,-2.54,1.98,1.49
1653401307737,0.09,0.02,-0.22,-0.31,2.59,9.2,-2.68,2.47,1.25
1653401307742,0.11,0,-0.17,-0.31,2.61,9.26,-2.89,2.44,0.86
1653401307747,0.11,0.01,-0.12,-0.32,2.61,9.3,-3.03,2.33,0.55
1653401307751,0.1,0.02,-0.07,-0.34,2.6,9.32,-3.06,1.98,0.48
1653401307756,0.09,0.01,-0.03,-0.35,2.56,9.37,-3.2,1.7,0.55
1653401307760,0.08,-0.01,0,-0.35,2.57,9.43,-3.2,1.28,0.37
1653401307765,0.07,-0.01,0.05,-0.38,2.57,9.46,-3.06,0.97,0.2
1653401307770,0.05,-0.01,0.1,-0.41,2.55,9.45,-2.99,0.51,0.3
1653401307775,0.02,-0.02,0.1,-0.42,2.56,9.49,-2.68,0.27,0.55
1653401307780,0.01,-0.02,0.12,-0.42,2.53,9.45,-2.43,0.37,0.51
1653401307785,0.01,-0.03,0.1,-0.41,2.54,9.44,-1.94,0.69,0.48
1653401307789,0,-0.04,0.08,-0.39,2.55,9.42,-1.56,0.97,0.76
1653401307795,0.03,-0.03,0.07,-0.37,2.54,9.39,-1.28,1.25,0.69
1653401307799,0.05,-0.04,0.03,-0.38,2.53,9.36,-1.45,1.28,0.62
1653401307804,0.06,-0.02,0.01,-0.36,2.55,9.37,-1.66,1.21,0.37
1653401307809,0.06,-0.02,0,-0.37,2.54,9.34,-2.12,1.18,0.27
1653401307814,0.05,-0.02,-0.01,-0.39,2.54,9.34,-2.68,1.04,-0.05
1653401307819,0.05,-0.02,-0.02,-0.39,2.51,9.33,-3.13,1,-0.26
1653401307823,0.04,-0.04,-0.04,-0.41,2.5,9.34,-3.55,1.11,-0.33
1653401307828,0.02,-0.05,-0.03,-0.4,2.5,9.37,-3.83,0.97,-0.43
1653401307833,0.03,-0.05,0,-0.41,2.51,9.37,-3.73,0.9,-0.29
1653401307838,0.02,-0.04,0.01,-0.44,2.5,9.39,-3.9,0.69,-0.22
1653401307843,-0.01,-0.04,0.02,-0.42,2.5,9.4,-3.94,0.58,-0.01
1653401307848,0,-0.04,0.03,-0.41,2.48,9.42,-3.73,0.62,-0.12
1653401307852,0.02,-0.05,0.04,-0.4,2.47,9.43,-3.66,0.86,-0.05
1653401307857,0.02,-0.06,0.06,-0.39,2.46,9.45,-3.55,0.97,-0.19
1653401307861,0.04,-0.07,0.07,-0.37,2.5,9.46,-3.31,1.04,-0.26
1653401307867,0.06,-0.04,0.08,-0.39,2.49,9.5,-3.2,1.21,-0.33
1653401307872,0.06,-0.04,0.11,-0.4,2.5,9.47,-3.03,1.32,-0.43
1653401307877,0.03,-0.02,0.1,-0.41,2.51,9.44,-2.96,1.74,-0.47
1653401307881,0.02,-0.02,0.06,-0.43,2.5,9.46,-2.89,1.74,-0.19
1653401307886,0.02,-0.01,0.08,-0.43,2.48,9.48,-2.71,1.7,-0.12
1653401307890,0.02,-0.02,0.09,-0.43,2.51,9.48,-2.54,1.7,-0.01
1653401307895,0.01,-0.01,0.1,-0.41,2.49,9.46,-2.4,1.67,0.02
1653401307900,0.02,-0.02,0.09,-0.42,2.51,9.45,-1.98,1.6,0.2
1653401307905,0.02,0,0.07,-0.43,2.5,9.43,-1.66,1.63,0.09
1653401307909,0.01,-0.01,0.06,-0.44,2.5,9.44,-1.52,1.28,0.23
1653401307914,0.02,-0.01,0.06,-0.46,2.49,9.42,-1.35,1.21,0.02
1653401307919,0,-0.01,0.04,-0.45,2.5,9.4,-1.28,1.04,0.16
1653401307924,-0.01,0,0.03,-0.49,2.5,9.38,-1.31,0.69,0.16
1653401307929,-0.04,0,0,-0.5,2.54,9.37,-1.28,0.72,0.16
1653401307934,-0.05,0.02,-0.02,-0.48,2.53,9.34,-1.38,0.76,-0.01
1653401307938,-0.04,0.04,-0.04,-0.48,2.5,9.35,-1.28,0.69,0.06
1653401307944,-0.03,0.01,-0.04,-0.44,2.52,9.32,-1.42,0.69,0.06
1653401307948,-0.01,0.01,-0.05,-0.45,2.53,9.3,-1.31,0.51,0.02
1653401307953,0,0.03,-0.07,-0.45,2.53,9.31,-1.52,0.65,-0.08
1653401307958,0,0.03,-0.08,-0.47,2.53,9.33,-1.8,0.55,-0.12
1653401307963,-0.01,0.03,-0.06,-0.46,2.52,9.33,-2.01,0.72,-0.15
1653401307968,-0.01,0.04,-0.07,-0.47,2.53,9.31,-2.4,0.9,-0.15
1653401307973,-0.02,0.03,-0.07,-0.48,2.53,9.31,-2.68,1.21,0.13
1653401307977,-0.03,0.04,-0.07,-0.49,2.52,9.31,-2.85,1.39,0.06
1653401307981,-0.03,0.02,-0.07,-0.46,2.52,9.34,-2.96,1.56,0.09
1653401307986,-0.01,0.02,-0.05,-0.45,2.52,9.36,-3.03,1.67,0.06
1653401307991,0.01,0.03,-0.03,-0.46,2.54,9.4,-3.17,1.49,0.02
1653401307996,0,0.06,0,-0.46,2.53,9.43,-3.17,1.42,-0.01
1653401308001,0,0.05,0.03,-0.46,2.52,9.46,-3.2,1.32,-0.12
1653401308006,0.01,0.05,0.07,-0.43,2.53,9.47,-3.24,1.07,-0.01
1653401308011,0.01,0.04,0.08,-0.45,2.52,9.49,-3.03,1.04,-0.01
1653401308015,0.01,0.04,0.09,-0.42,2.54,9.5,-2.78,1,-0.12
1653401308020,0.04,0.06,0.1,-0.44,2.51,9.51,-2.82,0.86,0.02
1653401308025,0.03,0.05,0.12,-0.44,2.52,9.53,-2.78,0.9,-0.15
1653401308030,0.03,0.05,0.13,-0.43,2.53,9.53,-2.68,1.07,-0.19
1653401308035,0.03,0.06,0.14,-0.45,2.5,9.53,-2.57,1.11,-0.19
1653401308040,0.03,0.04,0.13,-0.46,2.53,9.54,-2.22,0.83,-0.22
1653401308044,0.01,0.05,0.14,-0.44,2.53,9.52,-1.91,1.11,-0.22
1653401308049,0.02,0.06,0.13,-0.45,2.52,9.48,-1.66,1.04,-0.22
1653401308054,0.02,0.06,0.09,-0.45,2.51,9.48,-1.28,0.97,-0.36
1653401308059,0.01,0.04,0.09,-0.47,2.5,9.48,-1.14,0.76,-0.26
1653401308064,0.01,0.05,0.08,-0.46,2.48,9.48,-1.03,0.55,-0.22
1653401308068,0,0.01,0.07,-0.5,2.48,9.43,-0.79,0.3,-0.33
1653401308074,-0.01,0.02,0.06,-0.51,2.47,9.41,-0.86,0.3,-0.36
1653401308078,-0.04,0.02,0.01,-0.49,2.48,9.38,-0.82,0.34,-0.43
1653401308083,-0.04,0.01,-0.01,-0.48,2.46,9.38,-0.89,0.23,-0.22
1653401308088,-0.02,0.01,-0.02,-0.47,2.45,9.38,-1.03,0.09,-0.12
1653401308092,-0.01,0,-0.02,-0.48,2.45,9.37,-1.17,0.3,0.09
1653401308097,-0.01,-0.01,-0.03,-0.5,2.47,9.36,-1.42,0.3,0.2
1653401308102,-0.02,0,-0.05,-0.51,2.46,9.38,-1.56,0.48,0.13
1653401308107,-0.04,0.02,-0.04,-0.5,2.47,9.38,-1.73,0.69,0.06
1653401308112,-0.03,0.01,-0.03,-0.49,2.46,9.38,-1.98,0.83,0.34
1653401308116,-0.02,0.01,-0.03,-0.51,2.46,9.4,-1.94,0.97,0.41
1653401308121,-0.03,0,-0.01,-0.5,2.47,9.4,-1.94,1.11,0.48
1653401308126,-0.03,0.02,0,-0.5,2.46,9.4,-1.94,1.28,0.62
1653401308130,-0.03,0.02,-0.01,-0.49,2.49,9.42,-2.01,1.21,0.83
1653401308136,-0.02,0.03,0.01,-0.47,2.46,9.41,-2.05,1.18,0.9
1653401308140,-0.01,0.02,0,-0.48,2.45,9.41,-2.08,0.9,1
1653401308145,0,0.01,0,-0.47,2.45,9.4,-2.15,0.76,0.83
1653401308150,0.01,0.01,-0.01,-0.46,2.46,9.41,-2.19,0.58,0.83
1653401308155,0.02,0.01,0.01,-0.45,2.45,9.41,-2.19,0.58,0.83
1653401308156,0.03,0.02,0.01,-0.45,2.46,9.41,-2.15,0.48,0.55
1653401308164,0.02,0.02,0,-0.46,2.45,9.4,-2.33,0.48,0.48
1653401308169,0.02,0.02,-0.01,-0.46,2.44,9.39,-2.36,0.48,0.37
1653401308174,0.01,0.01,-0.01,-0.49,2.44,9.41,-2.29,0.44,0.41
1653401308179,0,0.01,0,-0.52,2.43,9.4,-2.22,0.55,0.51
1653401308184,-0.04,0,0,-0.5,2.43,9.44,-1.8,0.83,0.51
1653401308189,-0.03,0,0.01,-0.49,2.45,9.46,-1.56,1.07,0.41
1653401308193,0,0.02,0.04,-0.48,2.45,9.48,-1,1.07,0.55
1653401308198,0,0.01,0.07,-0.49,2.44,9.49,-0.54,1.25,0.48
1653401308202,0,0.01,0.08,-0.49,2.45,9.52,0.12,1.14,0.58
1653401308208,0,0.01,0.11,-0.48,2.48,9.5,0.26,0.9,0.83
1653401308212,0,0.04,0.1,-0.48,2.48,9.5,0.58,0.86,0.9
1653401308218,0.01,0.05,0.08,-0.45,2.46,9.5,0.75,0.2,0.79
1653401308222,0.02,0.03,0.09,-0.47,2.46,9.48,0.61,-0.22,0.79
1653401308227,0.02,0.02,0.08,-0.46,2.45,9.48,0.72,-0.22,0.65
1653401308231,0.02,0.02,0.07,-0.45,2.45,9.47,0.65,-0.54,0.51
1653401308236,0.02,0.01,0.06,-0.46,2.47,9.48,0.75,-0.64,0.2
1653401308241,0.03,0.03,0.06,-0.48,2.44,9.48,0.75,-0.57,0.2
1653401308246,0.01,0.01,0.06,-0.48,2.42,9.46,1.07,-0.47,0.3
1653401308251,0,-0.02,0.06,-0.52,2.42,9.43,1.35,-0.22,0.51
1653401308256,-0.02,-0.02,0.02,-0.5,2.4,9.4,1.56,-0.01,0.62
1653401308260,-0.03,-0.04,-0.01,-0.52,2.38,9.4,1.77,0.23,0.86
1653401308265,-0.03,-0.06,-0.02,-0.54,2.37,9.38,1.7,0.27,1.32
1653401308270,-0.06,-0.06,-0.04,-0.54,2.38,9.32,1.63,0.37,1.63
1653401308275,-0.06,-0.05,-0.08,-0.52,2.41,9.28,1.35,0.55,1.98
1653401308280,-0.05,-0.05,-0.11,-0.53,2.41,9.27,0.86,0.51,2.09
1653401308284,-0.05,-0.03,-0.13,-0.51,2.42,9.27,0.33,0.51,2.37
1653401308289,-0.03,-0.03,-0.14,-0.48,2.41,9.27,0.05,0.55,2.47
1653401308294,-0.01,-0.02,-0.15,-0.45,2.42,9.27,-0.33,0.83,2.3
1653401308299,0.03,-0.04,-0.14,-0.41,2.41,9.28,-0.51,0.83,2.23
1653401308304,0.06,-0.03,-0.13,-0.38,2.43,9.34,-0.51,1,1.6
1653401308308,0.1,-0.01,-0.09,-0.39,2.42,9.38,-0.23,0.93,1.21
1653401308314,0.08,-0.02,-0.04,-0.43,2.43,9.4,-0.12,0.79,0.9
1653401308318,0.06,-0.01,-0.01,-0.44,2.43,9.42,0.05,0.69,0.79
1653401308322,0.04,-0.01,0.01,-0.45,2.43,9.43,0.37,0.62,0.9
1653401308328,0.03,-0.01,0.02,-0.48,2.45,9.44,0.72,0.72,1.35
1653401308332,0.01,-0.01,0.03,-0.49,2.46,9.43,0.68,0.69,1.56
1653401308337,-0.01,0.02,0.02,-0.48,2.48,9.42,0.96,0.65,1.95
1653401308342,0,0.04,0.02,-0.46,2.49,9.39,0.86,0.62,2.19
1653401308347,0.01,0.04,0,-0.46,2.49,9.38,0.79,0.62,2.23
1653401308352,0.01,0.05,-0.02,-0.45,2.49,9.35,0.54,0.37,2.02
1653401308356,0.03,0.04,-0.04,-0.43,2.49,9.33,0.26,0.3,1.67
1653401308361,0.05,0.04,-0.06,-0.44,2.49,9.32,-0.16,-0.12,1.42
1653401308366,0.04,0.04,-0.07,-0.45,2.49,9.29,-0.3,-0.22,1.25
1653401308371,0.03,0.04,-0.11,-0.47,2.48,9.3,-0.68,-0.57,0.9
1653401308376,0.02,0.04,-0.1,-0.48,2.45,9.3,-1.1,-0.64,0.76
1653401308381,0,0.02,-0.11,-0.49,2.43,9.28,-1.28,-0.64,0.44
1653401308385,-0.01,-0.01,-0.11,-0.51,2.41,9.28,-1.52,-0.78,0.34
1653401308390,-0.02,-0.02,-0.12,-0.53,2.42,9.27,-1.66,-0.68,0.58
1653401308395,-0.05,-0.03,-0.12,-0.57,2.42,9.28,-2.12,-0.4,0.65
1653401308400,-0.08,-0.02,-0.12,-0.58,2.42,9.28,-2.5,-0.19,1.04
1653401308405,-0.1,-0.01,-0.11,-0.58,2.4,9.31,-2.92,-0.26,1.18
1653401308410,-0.1,-0.02,-0.1,-0.57,2.4,9.32,-3.2,-0.29,1.46
1653401308414,-0.09,-0.03,-0.08,-0.52,2.39,9.36,-3.45,-0.19,1.56
1653401308419,-0.06,-0.04,-0.05,-0.51,2.38,9.41,-3.27,-0.19,1.7
1653401308423,-0.02,-0.03,-0.01,-0.48,2.39,9.43,-3.13,-0.22,1.74
1653401308429,-0.01,-0.03,0.03,-0.46,2.41,9.45,-2.68,0.02,1.7
1653401308433,0.01,0,0.05,-0.45,2.41,9.48,-2.33,0.06,1.88
1653401308438,0.03,-0.01,0.07,-0.43,2.43,9.5,-1.98,0.06,2.05
1653401308443,0.04,0,0.09,-0.44,2.43,9.52,-1.66,0.13,2.02
1653401308448,0.03,0.02,0.11,-0.44,2.43,9.52,-1.31,-0.12,2.37
1653401308452,0.04,0.01,0.11,-0.41,2.43,9.52,-1.07,-0.26,2.54
1653401308457,0.06,0.02,0.1,-0.4,2.46,9.49,-0.58,-0.57,2.58
1653401308462,0.07,0.04,0.1,-0.39,2.45,9.48,-0.33,-0.85,2.44
1653401308467,0.07,0.04,0.07,-0.4,2.44,9.47,-0.23,-0.96,2.33
1653401308472,0.07,0.03,0.07,-0.39,2.44,9.42,-0.16,-1.17,2.23
1653401308477,0.07,0.03,0.03,-0.39,2.45,9.41,-0.3,-1.27,2.3
1653401308481,0.07,0.03,0,-0.42,2.48,9.41,-0.19,-1.27,2.05
1653401308486,0.06,0.05,-0.01,-0.43,2.48,9.39,-0.23,-1.31,2.09
1653401308491,0.04,0.06,-0.01,-0.42,2.48,9.38,-0.16,-1.34,2.33
1653401308496,0.04,0.06,-0.03,-0.4,2.49,9.35,-0.02,-1.34,2.23
1653401308501,0.05,0.07,-0.05,-0.41,2.51,9.35,-0.05,-1.41,2.23
1653401308506,0.05,0.08,-0.06,-0.41,2.51,9.37,-0.44,-2.04,2.26
1653401308511,0.04,0.1,-0.05,-0.4,2.51,9.37,-0.61,-2.29,2.23
1653401308516,0.04,0.09,-0.04,-0.39,2.5,9.37,-0.93,-2.6,2.3
1653401308520,0.06,0.09,-0.04,-0.39,2.5,9.38,-1.21,-2.92,2.12
1653401308525,0.05,0.07,-0.04,-0.36,2.52,9.41,-1.42,-3.16,2.16
1653401308529,0.07,0.09,0,-0.34,2.51,9.46,-1.73,-3.62,2.47
1653401308534,0.08,0.09,0.04,-0.3,2.51,9.49,-1.77,-3.93,2.54
1653401308540,0.1,0.09,0.07,-0.26,2.53,9.53,-1.94,-4.11,2.58
1653401308544,0.15,0.11,0.1,-0.25,2.53,9.53,-2.01,-4.39,2.47
1653401308548,0.19,0.12,0.14,-0.14,2.52,9.59,-2.4,-4.49,2.37
1653401308553,0.25,0.1,0.16,-0.1,2.52,9.63,-2.43,-4.42,2.05
1653401308558,0.29,0.11,0.19,-0.07,2.51,9.67,-2.57,-4.49,1.56
1653401308563,0.32,0.09,0.24,0,2.51,9.74,-2.43,-4.25,1.18
1653401308568,0.37,0.1,0.29,0.04,2.53,9.8,-1.87,-4.14,0.72
1653401308573,0.41,0.11,0.35,0.05,2.54,9.85,-1.35,-4.28,-0.01
1653401308577,0.43,0.12,0.41,0.09,2.56,9.89,-0.58,-4.18,-0.36
1653401308582,0.44,0.14,0.44,0.09,2.54,9.9,0.82,-4.18,-1.2
1653401308587,0.45,0.13,0.46,0.11,2.54,9.92,1.94,-4.32,-2.15
1653401308592,0.47,0.12,0.48,0.1,2.5,9.93,2.82,-4.21,-2.92
1653401308597,0.46,0.09,0.48,0.12,2.48,9.93,3.52,-3.76,-3.97
1653401308602,0.46,0.05,0.48,0.08,2.46,9.94,4.18,-3.48,-4.67
1653401308607,0.43,0.04,0.48,0.06,2.46,9.94,4.53,-3.09,-5.26
1653401308611,0.41,0.02,0.48,0.03,2.45,9.92,4.99,-2.67,-5.72
1653401308616,0.36,0.01,0.46,-0.01,2.46,9.92,5.27,-2.39,-6.1
1653401308621,0.33,0.01,0.46,-0.02,2.45,9.94,5.55,-2.11,-6.38
1653401308626,0.31,0,0.47,-0.01,2.42,9.9,5.76,-1.83,-6.49
1653401308630,0.31,-0.01,0.45,-0.02,2.39,9.87,5.72,-1.55,-6.91
1653401308636,0.3,-0.05,0.42,0,2.4,9.86,6,-1.03,-7.15
1653401308641,0.32,-0.06,0.39,-0.03,2.39,9.85,6,-0.26,-7.71
1653401308645,0.3,-0.07,0.37,-0.04,2.37,9.89,6.07,0.2,-8.24
1653401308649,0.29,-0.09,0.41,-0.11,2.38,9.88,6.28,0.3,-8.59
1653401308655,0.23,-0.09,0.41,-0.15,2.37,9.9,6.56,0.41,-8.97
1653401308659,0.18,-0.11,0.42,-0.18,2.38,9.9,6.95,0.27,-9.18
1653401308664,0.15,-0.11,0.42,-0.23,2.38,9.88,7.89,0.27,-9.5
1653401308669,0.11,-0.12,0.4,-0.26,2.4,9.88,8.7,-0.12,-9.67
1653401308674,0.06,-0.1,0.39,-0.29,2.37,9.84,9.54,-0.47,-9.6
1653401308678,0.04,-0.12,0.37,-0.31,2.39,9.81,9.96,-0.82,-9.64
1653401308683,0.02,-0.13,0.33,-0.34,2.4,9.77,10.8,-1.06,-9.53
1653401308688,0,-0.12,0.29,-0.34,2.41,9.71,11.6,-0.85,-9.57
1653401308693,-0.01,-0.12,0.24,-0.31,2.38,9.65,12.13,0.02,-9.74
1653401308697,0.01,-0.14,0.19,-0.34,2.36,9.62,12.23,0.79,-9.81
1653401308703,0.01,-0.18,0.15,-0.37,2.37,9.59,12.72,1.39,-10.02
1653401308707,-0.02,-0.18,0.12,-0.43,2.36,9.59,12.83,1.88,-10.09
1653401308712,-0.07,-0.18,0.11,-0.49,2.38,9.59,12.9,1.95,-9.81
1653401308717,-0.13,-0.2,0.11,-0.54,2.36,9.56,12.79,1.98,-9.57
1653401308722,-0.18,-0.21,0.1,-0.54,2.38,9.53,12.93,2.12,-8.83
1653401308727,-0.18,-0.21,0.06,-0.58,2.37,9.46,13.21,2.33,-8.27
1653401308731,-0.21,-0.22,0,-0.56,2.36,9.44,13.63,2.65,-7.64
1653401308736,-0.19,-0.24,-0.03,-0.57,2.37,9.33,14.05,2.86,-7.15
1653401308741,-0.2,-0.24,-0.09,-0.57,2.39,9.22,14.23,3.59,-6.56
1653401308746,-0.19,-0.23,-0.19,-0.51,2.42,9.13,14.47,4.54,-6.17
1653401308751,-0.14,-0.23,-0.28,-0.5,2.42,9.03,14.44,5.13,-5.86
1653401308756,-0.1,-0.22,-0.38,-0.44,2.46,8.95,13.81,6.39,-5.58
1653401308761,-0.06,-0.19,-0.47,-0.4,2.47,8.82,13.07,7.62,-5.54
1653401308765,-0.01,-0.19,-0.57,-0.43,2.53,8.72,11.92,9.05,-5.4
1653401308770,0,-0.15,-0.67,-0.43,2.55,8.67,10.34,10.17,-5.3
1653401308774,0,-0.11,-0.74,-0.45,2.6,8.7,8.56,10.7,-5.47
1653401308779,-0.01,-0.08,-0.73,-0.46,2.62,8.74,7.09,10.94,-5.68
1653401308784,0,-0.06,-0.67,-0.44,2.62,8.77,4.29,11.54,-6.31
1653401308789,0.02,-0.05,-0.63,-0.45,2.62,8.8,2.26,12.06,-6.98
1653401308793,0.02,-0.05,-0.58,-0.47,2.63,8.91,0.54,12.52,-7.26
1653401308799,0.02,-0.05,-0.5,-0.51,2.66,8.99,-0.86,12.83,-7.5
1653401308803,0,-0.02,-0.41,-0.55,2.68,9.09,-1.63,13.15,-7.29
1653401308808,-0.04,0,-0.32,-0.57,2.65,9.16,-2.19,13.39,-7.12
1653401308813,-0.04,-0.01,-0.25,-0.59,2.63,9.21,-2.19,13.46,-6.73
1653401308818,-0.05,-0.03,-0.18,-0.63,2.61,9.22,-1.77,13.57,-6.49
1653401308823,-0.08,-0.05,-0.15,-0.66,2.56,9.26,-0.65,13.92,-6.24
1653401308827,-0.08,-0.09,-0.11,-0.69,2.55,9.29,0.61,13.67,-6.17
1653401308832,-0.1,-0.11,-0.09,-0.75,2.55,9.27,2.26,12.9,-6
1653401308837,-0.16,-0.12,-0.09,-0.82,2.52,9.23,3.83,11.75,-5.75
1653401308842,-0.22,-0.14,-0.12,-0.95,2.54,9.15,5.58,10.38,-5.61
1653401308847,-0.31,-0.13,-0.18,-1.03,2.54,9.03,6.98,9.02,-5.26
1653401308852,-0.38,-0.13,-0.27,-1.15,2.54,8.9,8,7.48,-4.95
1653401308857,-0.48,-0.14,-0.4,-1.25,2.55,8.76,8.52,6.46,-4.49
1653401308862,-0.58,-0.14,-0.52,-1.31,2.6,8.6,8.63,4.96,-3.44
1653401308866,-0.64,-0.11,-0.66,-1.37,2.6,8.5,7.89,4.4,-2.36
1653401308871,-0.71,-0.1,-0.81,-1.4,2.62,8.37,6.56,3.66,-1.17
1653401308875,-0.72,-0.1,-0.92,-1.41,2.66,8.3,4.5,3.07,0.27
1653401308881,-0.74,-0.06,-0.98,-1.42,2.65,8.26,2.15,2.93,1.32
1653401308885,-0.74,-0.05,-1.03,-1.41,2.66,8.23,-0.93,3.14,2.68
1653401308890,-0.72,-0.04,-1.07,-1.38,2.68,8.22,-3.94,3.63,4.05
1653401308895,-0.69,-0.03,-1.06,-1.36,2.69,8.25,-5.93,3.94,4.82
1653401308900,-0.67,0,-1.04,-1.34,2.73,8.28,-9.51,4.82,6.32
1653401308904,-0.64,0.03,-1,-1.34,2.71,8.33,-10.73,5.13,6.99
1653401308909,-0.62,0.04,-0.92,-1.3,2.7,8.42,-14.16,6.11,8.7
1653401308914,-0.58,0.04,-0.84,-1.3,2.7,8.57,-15.98,6.64,9.61
1653401308919,-0.56,0.05,-0.74,-1.27,2.7,8.67,-17.28,6.99,10.63
1653401308923,-0.53,0.07,-0.6,-1.23,2.71,8.81,-18.43,6.95,11.54
1653401308928,-0.48,0.09,-0.48,-1.23,2.71,8.89,-18.82,6.81,12.31
1653401308933,-0.48,0.1,-0.37,-1.21,2.73,9,-19.06,6.64,12.83
1653401308938,-0.45,0.12,-0.27,-1.17,2.72,9.12,-19.1,6.11,13.32
1653401308943,-0.41,0.14,-0.15,-1.12,2.73,9.3,-18.71,4.99,13.85
1653401308948,-0.37,0.15,-0.01,-1.07,2.74,9.43,-18.08,4.22,14.02
1653401308952,-0.32,0.18,0.11,-1.04,2.71,9.51,-17.07,3.1,14.27
1653401308957,-0.28,0.18,0.21,-0.99,2.72,9.61,-15.95,2.44,14.76
1653401308962,-0.24,0.18,0.3,-0.98,2.74,9.69,-14.51,1.88,14.83
1653401308967,-0.19,0.19,0.38,-0.97,2.76,9.72,-13.25,1.42,15.18
1653401308972,-0.2,0.23,0.42,-0.95,2.77,9.76,-11.15,1.11,15.21
1653401308977,-0.19,0.24,0.45,-0.89,2.78,9.79,-9.61,0.9,15.56
1653401308982,-0.13,0.25,0.48,-0.88,2.79,9.8,-8.56,0.79,15.67
1653401308986,-0.12,0.27,0.49,-0.85,2.79,9.78,-6.91,0.83,15.74
1653401308990,-0.1,0.28,0.47,-0.83,2.79,9.75,-5.76,0.79,15.56
1653401308996,-0.08,0.28,0.45,-0.82,2.78,9.73,-4.74,0.83,15.42
1653401309001,-0.07,0.26,0.42,-0.79,2.79,9.67,-4.01,0.72,15.14
