time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653402805199,0.27,0.18,2.47,1.45,2.97,11.75,20.74,34.67,43.63
1653402805203,0.1,0.2,2.35,1.3,3,11.66,22.21,31.49,45.73
1653402805209,-0.08,0.24,2.22,1.12,3.04,11.55,22.91,28.02,47.55
1653402805213,-0.27,0.26,2.11,0.95,3.06,11.36,23.47,24.8,49.34
1653402805218,-0.4,0.28,1.96,0.86,3.09,11.26,23.75,21.69,50.67
1653402805223,-0.51,0.29,1.82,0.76,3.05,11.13,23.4,18.78,52.07
1653402805228,-0.61,0.25,1.69,0.67,2.98,11.02,23.26,16.3,53.22
1653402805233,-0.69,0.18,1.59,0.61,2.83,10.94,22.98,13.64,54.27
1653402805238,-0.76,0.06,1.52,0.53,2.67,10.85,23.05,11.29,55.5
1653402805243,-0.84,-0.12,1.43,0.5,2.51,10.74,23.29,9.54,56.51
1653402805247,-0.89,-0.32,1.31,0.45,2.35,10.54,24.13,9.09,57.25
1653402805252,-0.94,-0.51,1.12,0.43,2.14,10.16,25.11,10.28,58.3
1653402805257,-0.97,-0.69,0.82,0.43,2.02,9.94,26.23,12.41,59.35
1653402805262,-0.98,-0.83,0.58,0.41,1.93,9.75,27.35,15.21,60.57
1653402805266,-0.99,-0.96,0.34,0.38,1.82,9.38,28.51,18.29,62.36
1653402805271,-1.02,-1.07,0.06,0.37,1.74,9.09,29.52,21.97,64.32
1653402805276,-1.02,-1.17,-0.23,0.33,1.64,8.88,29.77,24.21,65.79
1653402805281,-1.05,-1.28,-0.51,0.33,1.57,8.59,29.8,27.81,68.55
1653402805286,-1.06,-1.37,-0.75,0.35,1.53,8.42,29.38,29.95,70.9
1653402805290,-1.03,-1.43,-0.96,0.34,1.52,8.21,28.26,31.63,73.07
1653402805296,-1.02,-1.47,-1.13,0.29,1.51,8.1,27.56,32.57,75.17
1653402805300,-1.05,-1.48,-1.28,0.21,1.49,7.97,26.51,32.82,77.27
1653402805305,-1.13,-1.5,-1.41,0.15,1.51,7.81,24.9,32.71,79.12
1653402805310,-1.19,-1.49,-1.56,0.09,1.5,7.74,23.05,31.59,80.98
1653402805315,-1.23,-1.5,-1.64,0.04,1.47,7.74,20.95,29.35,82.8
1653402805319,-1.27,-1.53,-1.65,-0.05,1.38,7.78,18.36,25.99,84.69
1653402805324,-1.35,-1.59,-1.62,-0.1,1.3,7.87,15.59,21.97,86.58
1653402805329,-1.41,-1.68,-1.53,-0.09,1.28,7.86,12.65,18.01,88.43
1653402805333,-1.43,-1.72,-1.49,-0.04,1.27,7.8,9.43,15.21,90.5
1653402805338,-1.41,-1.72,-1.54,0.02,1.25,7.83,6.04,12.97,92.74
1653402805343,-1.35,-1.73,-1.53,0.12,1.23,7.99,3.06,10.66,94.73
1653402805348,-1.27,-1.73,-1.41,0.28,1.22,8.07,0.86,8.95,96.27
1653402805353,-1.18,-1.72,-1.31,0.44,1.21,8.14,-2.26,6.36,98.34
1653402805358,-1.04,-1.72,-1.24,0.67,1.2,8.19,-3.69,4.75,99.42
1653402805362,-0.85,-1.71,-1.18,0.83,1.18,8.16,-5.34,2.4,99.88
1653402805367,-0.65,-1.71,-1.18,1.1,1.08,8.12,-6.18,1.18,99.53
1653402805372,-0.46,-1.75,-1.22,1.33,0.86,8.13,-7.09,-0.26,97.5
1653402805377,-0.26,-1.9,-1.22,1.59,0.58,8.15,-8.39,-2.01,95.15
1653402805382,-0.03,-2.14,-1.21,1.8,0.42,8.13,-11.96,-7.43,89.34
1653402805387,0.18,-2.34,-1.18,1.94,0.45,7.86,-14.93,-11.18,85.42
1653402805391,0.32,-2.34,-1.36,2.02,0.56,7.38,-18.99,-14.15,80.21
1653402805396,0.37,-2.21,-1.78,2.12,0.61,7.16,-23.44,-14.89,72.96
1653402805401,0.46,-2.1,-2.15,2.32,0.87,6.94,-26.41,-14.99,67.43
1653402805405,0.61,-1.87,-2.31,2.36,1.12,6.78,-29.28,-14.15,62.46
1653402805410,0.65,-1.61,-2.51,2.39,1.27,6.76,-30.86,-13.66,59.31
1653402805415,0.67,-1.34,-2.58,2.43,1.45,6.85,-33.55,-13.77,54.8
1653402805420,0.68,-1.12,-2.5,2.42,1.63,6.86,-35.09,-13.77,51.61
1653402805425,0.66,-0.91,-2.48,2.42,1.77,6.87,-36.53,-13.73,48.88
1653402805430,0.62,-0.75,-2.49,2.4,1.82,6.91,-37.51,-14.05,46.36
1653402805435,0.61,-0.64,-2.45,2.26,1.82,6.89,-38.24,-14.33,44.12
1653402805440,0.46,-0.58,-2.44,2.06,1.83,6.88,-38.66,-13.31,41.74
1653402805444,0.25,-0.54,-2.46,1.88,1.73,6.84,-39.12,-11.56,39.75
1653402805449,0.05,-0.59,-2.5,1.81,1.65,6.82,-39.47,-10.16,38.14
1653402805454,-0.06,-0.63,-2.53,1.83,1.53,6.95,-39.54,-8.59,36.21
1653402805459,-0.06,-0.69,-2.46,1.84,1.43,7.11,-39.68,-8.34,34.81
1653402805463,-0.07,-0.76,-2.29,1.79,1.36,7.15,-39.29,-8.06,33.38
1653402805468,-0.1,-0.79,-2.2,1.72,1.31,7.11,-38.98,-7.36,32.15
1653402805473,-0.19,-0.81,-2.22,1.75,1.25,7.22,-38.17,-6.77,30.89
1653402805477,-0.2,-0.83,-2.18,1.76,1.15,7.38,-37.05,-6.14,29.7
1653402805482,-0.18,-0.88,-2.04,1.78,1.07,7.45,-35.76,-4.56,28.37
1653402805487,-0.18,-0.95,-1.92,1.88,0.96,7.58,-34.01,-2.74,27.25
1653402805492,-0.12,-1.01,-1.81,2.01,0.92,7.67,-31.63,-0.54,25.96
1653402805497,-0.01,-1.03,-1.72,2.1,0.92,7.71,-29.11,2.68,25.12
1653402805502,0.1,-1.02,-1.67,2.19,0.95,7.75,-26.03,6.92,24.28
1653402805506,0.22,-0.97,-1.62,2.29,1.03,7.76,-23.44,10.77,23.79
1653402805511,0.32,-0.9,-1.61,2.43,1.1,7.83,-18.71,18.26,23.44
1653402805517,0.43,-0.81,-1.58,2.51,1.13,7.92,-14.16,24.73,23.44
1653402805521,0.58,-0.74,-1.46,2.55,1.26,8.09,-9.54,31.45,24.17
1653402805526,0.65,-0.64,-1.33,2.53,1.34,8.23,-4.92,38.87,25.33
1653402805530,0.67,-0.54,-1.21,2.51,1.47,8.37,-0.4,46.82,26.76
1653402805535,0.68,-0.39,-1.03,2.45,1.66,8.65,4.22,54.59,28.51
1653402805540,0.67,-0.21,-0.77,2.44,1.8,9.08,8.28,62.11,30.4
1653402805545,0.7,-0.08,-0.45,2.52,1.86,9.35,12.34,68.97,32.36
1653402805550,0.81,-0.01,-0.1,2.65,1.91,9.9,15.91,74.67,34.11
1653402805555,1,0.04,0.42,2.87,1.92,10.7,19.09,77.19,35.44
1653402805559,1.25,0.04,1.17,3.08,1.92,11.85,22.17,75.41,36
1653402805564,1.49,0.03,2.08,3.15,1.93,12.61,25.15,70.23,35.9
1653402805569,1.64,0.02,2.9,3.05,1.96,13.02,27.84,63.58,35.23
1653402805574,1.65,0.02,3.43,2.93,1.99,13.15,29.87,58.54,34.15
1653402805579,1.53,0.03,3.66,2.68,2.07,13.11,32.53,52.98,32.33
1653402805584,1.32,0.09,3.65,2.49,2.21,13.03,36.03,47.38,29.32
1653402805589,1.15,0.19,3.56,2.28,2.46,12.88,38.94,43.53,26.2
1653402805593,1,0.33,3.44,2.17,2.65,12.78,41.07,41.04,23.89
1653402805598,0.9,0.51,3.33,2.11,2.8,12.68,43.7,38.31,20.46
1653402805603,0.84,0.68,3.21,2.08,2.99,12.62,45.94,35.72,16.79
1653402805608,0.81,0.83,3.14,2,3.25,12.61,48.14,31.91,11.85
1653402805613,0.78,0.99,3.11,1.94,3.43,12.72,49.19,29.32,9.02
1653402805618,0.72,1.18,3.21,1.84,3.76,13.06,50,24.52,4.75
1653402805622,0.65,1.39,3.44,1.77,4,13.42,48.56,12.8,0.62
1653402805626,0.57,1.65,3.87,1.61,4.35,13.75,44.61,-0.75,-1.94
1653402805631,0.44,1.9,4.19,1.45,4.59,13.66,38.38,-16.04,-3.37
1653402805636,0.27,2.13,4.25,1.35,4.79,13.28,32.74,-26.19,-4.14
1653402805641,0.11,2.32,3.93,1.35,4.95,12.82,22,-40.44,-4.21
1653402805646,0.04,2.48,3.51,1.4,5.07,12.43,15.59,-46.46,-3.93
1653402805651,0.02,2.59,3.08,1.45,5.14,12.29,6.46,-52.76,-2.99
1653402805655,0.08,2.72,2.8,1.7,5.2,12.12,-5.23,-58.71,-1.59
1653402805660,0.19,2.76,2.67,1.9,5.15,12.12,-14.16,-61.83,-0.68
1653402805665,0.38,2.75,2.64,2.26,5.04,12.19,-22.25,-64.35,-0.22
1653402805670,0.6,2.68,2.69,2.49,4.89,12.27,-27.46,-65.57,-0.68
1653402805675,0.85,2.53,2.77,2.8,4.55,12.32,-33.31,-65.99,-2.04
1653402805680,1.06,2.3,2.83,2.98,4.34,12.23,-37.96,-63.93,-4.53
1653402805684,1.26,2.05,2.75,3.19,4.02,12.03,-41.11,-58.75,-8.38
1653402805689,1.43,1.77,2.55,3.38,3.68,11.83,-43.07,-50.66,-13.28
1653402805694,1.59,1.45,2.34,3.58,3.27,11.68,-44.3,-38.03,-20.07
1653402805699,1.74,1.14,2.2,3.65,3.02,11.56,-44.82,-26.82,-25.84
1653402805704,1.82,0.91,2.08,3.62,2.83,11.34,-44.89,-14.57,-31.37
1653402805708,1.83,0.72,1.89,3.47,2.71,11.09,-44.51,-1.94,-36.31
1653402805713,1.72,0.59,1.64,3.37,2.66,10.88,-43.91,11.08,-40.33
1653402805718,1.61,0.54,1.36,3.13,2.6,10.54,-43.28,20.46,-42.71
1653402805722,1.46,0.52,1.07,2.98,2.59,10.33,-42.06,35.41,-45.3
1653402805728,1.29,0.52,0.77,2.71,2.54,9.92,-41.08,46.19,-46.39
1653402805732,1.12,0.51,0.44,2.56,2.48,9.62,-39.99,55.67,-46.32
1653402805737,0.99,0.48,0.1,2.46,2.43,9.43,-38.91,61.48,-45.93
1653402805742,0.92,0.43,-0.17,2.42,2.4,9.38,-38.21,64.87,-45.37
1653402805747,0.87,0.38,-0.4,2.2,2.28,9.1,-35.86,71.14,-42.78
1653402805752,0.82,0.33,-0.54,2.03,2.26,9.07,-34.39,71.07,-40.96
1653402805757,0.73,0.33,-0.6,1.81,2.3,9.09,-33.06,68.44,-38.44
1653402805762,0.59,0.37,-0.61,1.6,2.31,9.18,-31.42,63.37,-35.82
1653402805766,0.43,0.41,-0.56,1.42,2.36,9.33,-29.7,56.16,-33.23
1653402805771,0.27,0.47,-0.43,1.25,2.4,9.46,-27.36,47.2,-30.78
1653402805776,0.14,0.53,-0.31,1.17,2.41,9.57,-24.56,37.33,-28.4
1653402805780,0.05,0.57,-0.19,1.17,2.41,9.62,-20.92,27.04,-26.51
1653402805785,0.04,0.58,-0.12,1.21,2.35,9.64,-16.79,17,-24.62
1653402805790,0.08,0.55,-0.1,1.31,2.32,9.59,-12.13,7.93,-23.15
1653402805795,0.17,0.51,-0.12,1.42,2.29,9.46,-7.23,0.06,-21.43
1653402805800,0.26,0.48,-0.22,1.53,2.3,9.27,-2.82,-6.31,-19.58
1653402805804,0.38,0.49,-0.38,1.62,2.21,8.88,1.31,-10.06,-17.55
1653402805809,0.47,0.42,-0.7,1.72,2.13,8.54,5.27,-10.83,-15.97
1653402805814,0.58,0.31,-1.12,1.88,1.94,8.04,9.15,-8.59,-15.17
1653402805819,0.71,0.15,-1.53,1.97,1.84,7.72,13.11,-4.91,-14.36
1653402805824,0.81,0.02,-1.88,2.05,1.72,7.46,15.91,-1.41,-14.33
1653402805829,0.9,-0.1,-2.16,2.07,1.69,7.26,20.67,5.31,-14.57
1653402805834,0.95,-0.2,-2.39,2.04,1.69,7.04,24.24,10.91,-15.17
1653402805838,0.94,-0.23,-2.62,1.99,1.71,6.71,27.7,16.3,-15.83
1653402805843,0.93,-0.25,-2.87,1.88,1.8,6.49,31.03,21.16,-16.64
1653402805848,0.87,-0.21,-3.1,1.78,1.91,6.3,34.07,24.77,-17.16
1653402805853,0.77,-0.13,-3.29,1.67,2.03,6.1,36.38,27.53,-17.34
1653402805858,0.69,-0.05,-3.47,1.57,2.17,5.86,37.71,29,-17.37
1653402805862,0.61,0.05,-3.69,1.45,2.31,5.61,39.29,30.96,-17.16
1653402805867,0.53,0.16,-3.91,1.34,2.37,5.44,39.67,31.52,-16.74
1653402805871,0.42,0.24,-4.15,1.22,2.5,5.19,39.53,31.31,-16.36
1653402805876,0.35,0.3,-4.35,1.12,2.56,5.07,38.83,30.3,-16.08
1653402805881,0.26,0.35,-4.51,0.98,2.65,4.89,37.61,28.48,-15.8
1653402805886,0.17,0.39,-4.64,0.86,2.71,4.78,36.14,25.96,-15.87
1653402805891,0.06,0.43,-4.75,0.81,2.78,4.7,34.88,23.75,-15.83
1653402805895,-0.01,0.48,-4.84,0.68,2.89,4.61,33.09,20.74,-16.25
1653402805900,-0.08,0.54,-4.9,0.61,2.94,4.58,30.22,16.51,-17.09
1653402805905,-0.14,0.59,-4.94,0.56,2.96,4.63,28.16,12.45,-17.83
1653402805910,-0.19,0.59,-4.91,0.54,2.96,4.68,25.85,7.93,-18.6
1653402805915,-0.21,0.57,-4.85,0.53,2.99,4.78,23.71,3.28,-19.37
1653402805920,-0.23,0.57,-4.74,0.52,2.96,4.83,21.79,-1.1,-19.79
1653402805924,-0.23,0.54,-4.66,0.55,2.91,4.87,19.9,-5.02,-20.35
1653402805929,-0.22,0.47,-4.6,0.63,2.84,4.95,18.22,-7.99,-20.45
1653402805934,-0.15,0.39,-4.51,0.74,2.77,5,16.57,-10.06,-20.7
1653402805939,-0.06,0.32,-4.46,0.78,2.73,5.05,15.42,-11.14,-20.49
1653402805943,0,0.26,-4.38,0.81,2.72,5.16,13.46,-11.39,-20.07
1653402805948,0.03,0.23,-4.28,0.84,2.71,5.26,11.81,-10.48,-19.54
1653402805953,0.05,0.21,-4.16,0.84,2.73,5.48,10.83,-9.29,-18.6
1653402805958,0.06,0.21,-4,0.83,2.78,5.71,8.87,-7.29,-17.2
1653402805963,0.05,0.23,-3.77,0.8,2.83,6.02,7.58,-6.14,-16.18
1653402805968,0.02,0.28,-3.49,0.78,2.93,6.41,5.83,-4.84,-14.54
1653402805973,0,0.36,-3.11,0.76,2.98,6.76,4.46,-4.74,-13.21
1653402805978,-0.02,0.42,-2.74,0.7,3.08,7.09,3.45,-4.28,-12.09
1653402805982,-0.06,0.51,-2.4,0.59,3.16,7.45,2.47,-4.14,-11.35
1653402805987,-0.16,0.58,-2.05,0.46,3.22,7.93,1.87,-4.84,-10.41
1653402805992,-0.29,0.65,-1.61,0.3,3.24,8.49,1.28,-7.19,-9.67
1653402805997,-0.43,0.68,-1.08,0.14,3.27,9.12,0.96,-11.32,-9.01
1653402806002,-0.61,0.71,-0.46,0.11,3.3,9.79,0.82,-15.76,-8.27
1653402806006,-0.7,0.74,0.19,0.14,3.28,10.25,0.33,-25.42,-7.36
1653402806011,-0.7,0.72,0.82,0.25,3.24,10.7,0.33,-33.02,-6.38
1653402806016,-0.62,0.69,1.3,0.41,3.2,11.02,0.23,-37.89,-5.75
1653402806021,-0.5,0.64,1.64,0.62,3.19,11.33,0.72,-42.54,-5.02
1653402806026,-0.38,0.63,1.9,0.84,3.16,11.53,1.77,-45.38,-4.32
1653402806030,-0.2,0.6,2.1,1,3.14,11.66,2.54,-45.73,-3.83
1653402806035,-0.03,0.57,2.3,1.28,3.09,11.89,3.59,-43.84,-3.44
1653402806040,0.16,0.53,2.49,1.49,3.04,11.96,4.29,-41.04,-3.23
1653402806045,0.36,0.49,2.59,1.61,2.96,11.97,5.23,-33.51,-2.88
1653402806050,0.49,0.41,2.61,1.64,2.93,11.96,5.79,-25.25,-2.67
1653402806054,0.53,0.35,2.62,1.63,2.9,12.04,6,-16.11,-2.01
1653402806059,0.54,0.31,2.66,1.55,2.89,12.08,5.93,-8.83,-1.45
1653402806064,0.46,0.29,2.72,1.39,2.93,12.19,5.06,2.79,-0.15
1653402806069,0.31,0.32,2.81,1.13,3,12.32,4.08,11.54,1.35
1653402806073,0.12,0.37,2.92,0.96,3.05,12.41,2.61,19.73,2.86
1653402806078,-0.08,0.43,3.02,0.67,3.17,12.53,1.07,26.59,4.43
1653402806083,-0.3,0.52,3.12,0.51,3.24,12.6,-0.75,32.5,6.22
1653402806088,-0.48,0.62,3.2,0.33,3.36,12.69,-3.1,37.02,8.07
1653402806093,-0.65,0.73,3.28,0.14,3.49,12.8,-5.76,40.13,10.17
1653402806097,-0.8,0.87,3.39,0.02,3.62,12.9,-8.63,41.88,12.31
1653402806103,-0.89,1.02,3.47,-0.12,3.76,12.98,-10.94,42.69,13.95
1653402806107,-0.98,1.14,3.52,-0.22,3.85,13.04,-14.69,43.04,16.4
1653402806112,-1.05,1.24,3.57,-0.27,3.87,13.13,-17.42,42.62,18.5
1653402806117,-1.1,1.32,3.65,-0.28,3.88,13.17,-19.17,41.92,20.39
1653402806122,-1.08,1.34,3.7,-0.28,3.9,13.17,-20.25,41.6,22.35
1653402806127,-1.05,1.38,3.68,-0.28,3.88,13.14,-20.08,41.53,24.38
1653402806132,-1.02,1.37,3.65,-0.26,3.83,13.11,-19.34,41.46,25.89
1653402806136,-0.98,1.34,3.62,-0.25,3.79,13.08,-17.17,40.94,28.79
1653402806141,-0.95,1.31,3.58,-0.21,3.76,13.03,-14.48,39.99,31.24
1653402806146,-0.89,1.29,3.51,-0.19,3.77,12.95,-11.33,38.77,33.94
1653402806150,-0.83,1.3,3.44,-0.19,3.81,12.86,-7.79,37.3,36.6
1653402806155,-0.81,1.33,3.34,-0.2,3.85,12.81,-3.97,34.81,39.43
1653402806160,-0.8,1.37,3.27,-0.25,3.89,12.78,-0.51,31.8,42.34
1653402806165,-0.81,1.41,3.23,-0.25,3.93,12.77,2.92,28.06,45.21
1653402806169,-0.82,1.45,3.2,-0.25,4.05,12.71,5.62,25.08,47.45
1653402806174,-0.81,1.54,3.16,-0.22,4.14,12.6,9.54,20.29,50.91
1653402806179,-0.78,1.61,3.07,-0.16,4.17,12.52,12.9,16.86,53.75
1653402806184,-0.73,1.67,2.96,-0.01,4.25,12.38,16.15,14.2,56.06
1653402806189,-0.62,1.71,2.84,0.1,4.33,12.31,19.41,11.57,58.09
1653402806193,-0.47,1.78,2.74,0.29,4.35,12.19,22.56,9.05,59.73
1653402806199,-0.34,1.79,2.64,0.4,4.34,12.1,25.74,6.81,60.64
1653402806203,-0.19,1.77,2.54,0.53,4.36,11.93,29,4.75,60.92
1653402806208,-0.09,1.76,2.42,0.72,4.35,11.72,31.76,3.24,60.71
1653402806213,0.06,1.72,2.23,0.88,4.33,11.47,34.46,2.19,59.73
1653402806218,0.21,1.69,2.01,1.07,4.3,11.19,36.31,1.56,58.4
1653402806223,0.38,1.63,1.74,1.24,4.24,10.89,38.59,0.72,55.74
1653402806227,0.54,1.56,1.45,1.36,4.2,10.64,39.74,0.09,52.91
1653402806232,0.7,1.47,1.14,1.58,4.11,10.26,40.09,-0.33,50.53
1653402806237,0.86,1.36,0.83,1.71,4.03,9.97,39.57,-1.2,46.08
1653402806242,0.99,1.25,0.54,1.82,3.95,9.68,38.2,-2.22,42.27
1653402806247,1.09,1.15,0.27,1.91,3.9,9.44,35.75,-3.27,38.42
1653402806252,1.2,1.04,-0.03,2.03,3.77,9.11,32.67,-4.11,34.32
1653402806256,1.28,0.92,-0.3,2.11,3.67,8.87,28.68,-4.7,30.37
1653402806261,1.37,0.79,-0.54,2.13,3.63,8.61,24.41,-4.6,26.34
1653402806266,1.38,0.72,-0.79,2.14,3.6,8.48,20.07,-3.97,22.56
1653402806271,1.39,0.67,-0.98,2.11,3.53,8.29,16.05,-2.99,18.75
1653402806276,1.37,0.6,-1.14,2.1,3.44,8.19,12.2,-1.8,15.25
1653402806281,1.35,0.52,-1.25,2.08,3.32,8.13,8.87,-0.57,11.85
1653402806285,1.33,0.41,-1.32,1.95,3.2,8.16,6.88,0.23,9.58
1653402806290,1.24,0.27,-1.32,1.68,3.12,8.32,4.5,1,6.25
1653402806295,1.02,0.19,-1.21,1.49,3.08,8.49,3.76,0.69,4.61
1653402806299,0.76,0.12,-1,1.29,2.96,8.69,3.97,-1.48,2.19
1653402806304,0.56,0.03,-0.81,1.19,2.85,8.76,5.3,-3.37,0.83
1653402806309,0.44,-0.1,-0.72,1.14,2.73,8.75,7.89,-5.3,-0.33
1653402806314,0.37,-0.21,-0.69,1.16,2.57,8.68,11.36,-6.63,-1.24
1653402806318,0.36,-0.36,-0.74,1.17,2.44,8.5,15.66,-7.08,-2.01
1653402806323,0.38,-0.52,-0.87,1.19,2.32,8.26,20.35,-6.49,-2.53
1653402806328,0.38,-0.67,-1.09,1.18,2.22,8,25.6,-4.84,-2.67
1653402806333,0.38,-0.79,-1.33,1.13,2.16,7.78,29.49,-2.99,-2.64
1653402806338,0.35,-0.9,-1.54,1.05,2.14,7.57,35.96,0.51,-2.01
1653402806343,0.28,-0.96,-1.75,0.98,2.16,7.35,39.64,3.03,-1.38
1653402806348,0.22,-0.98,-1.97,0.83,2.33,7.29,45.24,6.29,0.93
1653402806352,0.11,-0.93,-2.08,0.66,2.41,6.99,48.07,7.65,3.63
1653402806357,-0.06,-0.8,-2.2,0.52,2.35,6.58,50.94,11.26,6.29
1653402806362,-0.2,-0.88,-2.61,0.46,2.25,6.3,53.78,15.42,8.53
1653402806367,-0.29,-1.01,-2.92,0.47,2.13,6.13,56.4,19.03,10.21
1653402806372,-0.28,-1.16,-3.11,0.46,2.07,6.03,58.5,21.27,11.12
1653402806377,-0.27,-1.29,-3.21,0.42,2.04,5.99,61.62,23.68,12.34
1653402806381,-0.28,-1.37,-3.25,0.42,2.05,6,64.07,24.63,12.94
1653402806386,-0.28,-1.42,-3.24,0.42,2.05,5.98,66.55,24.31,12.94
1653402806390,-0.26,-1.48,-3.23,0.43,2.05,5.91,68.48,24.1,12.9
1653402806395,-0.25,-1.52,-3.25,0.46,2.11,5.88,71.35,22.77,12.83
1653402806400,-0.21,-1.55,-3.27,0.51,2.22,5.89,73.59,21.41,12.83
1653402806405,-0.16,-1.52,-3.24,0.54,2.37,5.9,75.13,19.76,13.04
1653402806409,-0.12,-1.42,-3.21,0.57,2.51,5.93,75.86,17.98,12.9
1653402806414,-0.06,-1.31,-3.16,0.57,2.68,6,75.72,16.37,12.8
1653402806419,-0.06,-1.22,-3.08,0.59,2.8,6.06,74.6,14.41,12.2
1653402806424,-0.04,-1.14,-2.99,0.56,2.88,6.14,72.29,12.45,11.43
1653402806429,-0.04,-1.1,-2.89,0.47,2.95,6.24,69.11,10.21,9.82
1653402806434,-0.1,-1.07,-2.77,0.35,3.01,6.41,65.05,7.44,7.93
1653402806438,-0.21,-1.06,-2.61,0.27,3.06,6.63,60.04,4.43,5.48
1653402806443,-0.31,-1.04,-2.37,0.29,3.07,6.82,54.62,1.04,2.79
1653402806449,-0.32,-1.05,-2.11,0.35,3.11,7.05,49.05,-1.48,0.23
1653402806453,-0.27,-1.05,-1.87,0.46,3.11,7.21,43.56,-2.18,-2.18
1653402806458,-0.16,-1.08,-1.68,0.58,3.08,7.27,38.62,-0.5,-4.11
1653402806463,-0.04,-1.12,-1.59,0.76,3.04,7.43,34.21,3.49,-5.68
1653402806468,0.1,-1.18,-1.47,0.94,2.98,7.63,31.48,7.41,-6.49
1653402806473,0.26,-1.24,-1.3,1,2.96,7.72,28.16,14.69,-7.54
1653402806478,0.42,-1.3,-1.12,1.13,2.92,7.93,26.69,19.34,-8.1
1653402806482,0.55,-1.35,-0.93,1.19,2.89,8.11,25.01,26.83,-8.8
1653402806487,0.66,-1.4,-0.76,1.21,2.88,8.17,24.31,30.89,-9.25
1653402806492,0.71,-1.44,-0.63,1.19,2.85,8.26,23.05,36.56,-10.16
1653402806496,0.73,-1.48,-0.53,1.19,2.88,8.4,22,39.61,-10.79
1653402806501,0.75,-1.47,-0.43,1.17,2.91,8.51,20.84,40.8,-11.32
1653402806506,0.78,-1.46,-0.28,1.07,2.99,8.63,18.95,41.29,-12.19
1653402806511,0.75,-1.41,-0.17,1,3.07,8.73,16.47,40.38,-12.93
1653402806515,0.7,-1.34,-0.08,0.91,3.14,8.83,13.04,37.68,-13.91
1653402806520,0.62,-1.26,0.06,0.69,3.31,9.05,10.8,35.2,-14.43
1653402806525,0.49,-1.14,0.23,0.55,3.42,9.29,6.67,29.81,-15.03
1653402806530,0.35,-1.02,0.44,0.41,3.5,9.49,3.69,24.66,-15.41
1653402806535,0.24,-0.91,0.66,0.43,3.52,9.69,1.38,19.59,-16.11
1653402806540,0.21,-0.88,0.85,0.52,3.51,9.82,-0.12,15.74,-16.36
1653402806545,0.31,-0.88,1.04,0.73,3.42,9.99,-1.49,9.96,-17.23
1653402806550,0.48,-0.94,1.18,0.89,3.3,10.11,-1.8,5.94,-17.58
1653402806554,0.66,-1.05,1.31,1.04,3.21,10.17,-1.77,3.59,-18
1653402806559,0.85,-1.15,1.4,1.2,3.09,10.22,-1.17,0.76,-18.56
1653402806564,0.99,-1.25,1.44,1.31,3.05,10.18,-0.23,-0.08,-19.05
1653402806569,1.12,-1.32,1.43,1.37,3.05,10.12,0.72,0.41,-19.54
1653402806574,1.2,-1.33,1.37,1.34,3.03,10.02,1.21,1.35,-19.96
1653402806578,1.21,-1.34,1.28,1.26,3.05,9.93,1.91,3.45,-20.45
1653402806582,1.16,-1.34,1.18,1.11,3.1,9.81,1.7,5.03,-20.31
1653402806587,1.05,-1.3,1.07,0.97,3.16,9.7,0.68,6.04,-20.24
1653402806592,0.92,-1.23,0.96,0.82,3.22,9.61,-1.17,6.18,-19.54
1653402806597,0.77,-1.17,0.86,0.68,3.29,9.52,-4.32,5.34,-18.77
1653402806602,0.64,-1.1,0.76,0.57,3.39,9.42,-8.56,3.7,-17.51
1653402806607,0.53,-1.01,0.67,0.46,3.52,9.37,-12.03,2.05,-16.53
1653402806611,0.41,-0.87,0.59,0.33,3.68,9.33,-18.75,-1.52,-14.57
1653402806616,0.3,-0.71,0.54,0.18,3.81,9.34,-24.52,-5.19,-12.82
1653402806621,0.17,-0.54,0.52,0.04,3.97,9.45,-30.44,-9.6,-11.04
1653402806627,0.01,-0.37,0.57,-0.07,4.06,9.59,-36.42,-14.92,-9.43
1653402806631,-0.15,-0.21,0.72,-0.18,4.22,9.89,-42.13,-20.8,-7.92
1653402806636,-0.26,-0.04,0.93,-0.2,4.27,10.1,-47.27,-27.07,-6.63
1653402806641,-0.34,0.08,1.18,-0.16,4.3,10.49,-51.51,-32.99,-5.4
1653402806645,-0.35,0.15,1.47,-0.03,4.26,10.77,-54.66,-38.62,-4.63
1653402806650,-0.27,0.18,1.74,0.17,4.2,11.06,-56.41,-42.68,-4
1653402806655,-0.13,0.18,2.02,0.36,4.1,11.31,-57.53,-48.88,-3.3
1653402806660,0.03,0.12,2.26,0.57,4.01,11.52,-57.07,-53.25,-2.81
1653402806665,0.19,0.07,2.47,0.79,3.95,11.65,-56.06,-55.81,-2.67
1653402806669,0.37,0.04,2.6,0.99,3.87,11.71,-54.27,-58.78,-2.92
1653402806674,0.54,0.02,2.66,1.15,3.83,11.74,-52.38,-59.83,-3.37
1653402806679,0.69,-0.01,2.69,1.37,3.79,11.72,-50.53,-60.08,-4.25
1653402806683,0.84,0.01,2.67,1.51,3.78,11.71,-49.13,-59.24,-5.16
1653402806688,0.94,0.01,2.64,1.61,3.78,11.67,-48.11,-57.84,-6.63
1653402806694,1.02,0.04,2.59,1.69,3.75,11.62,-47.52,-56.37,-7.75
