time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1653397217938,105.82,25.52,-0.45,x
1653397217941,105.81,25.52,-0.46,x
1653397217946,105.81,25.53,-0.46,x
1653397217952,105.81,25.53,-0.46,x
1653397217956,105.81,25.53,-0.46,x
1653397217960,105.8,25.53,-0.47,x
1653397217966,105.81,25.53,-0.47,x
1653397217970,105.81,25.53,-0.47,x
1653397217976,105.81,25.53,-0.48,x
1653397217979,105.81,25.52,-0.48,x
1653397217983,105.82,25.51,-0.48,x
1653397217989,105.82,25.5,-0.48,x
1653397217993,105.81,25.5,-0.48,x
1653397217998,105.81,25.5,-0.47,x
1653397218004,105.81,25.5,-0.46,x
1653397218008,105.8,25.5,-0.46,x
1653397218012,105.79,25.5,-0.45,x
1653397218018,105.79,25.51,-0.44,x
1653397218023,105.79,25.51,-0.43,x
1653397218039,105.78,25.52,-0.42,x
1653397218040,105.79,25.52,-0.42,x
1653397218040,105.79,25.52,-0.42,x
1653397218045,105.79,25.52,-0.42,x
1653397218052,105.8,25.52,-0.42,x
1653397218053,105.8,25.52,-0.43,x
1653397218057,105.81,25.52,-0.43,x
1653397218062,105.82,25.52,-0.43,x
1653397218070,105.82,25.53,-0.44,x
1653397218073,105.83,25.53,-0.44,x
1653397218075,105.83,25.54,-0.45,x
1653397218080,105.84,25.55,-0.45,x
1653397218084,105.84,25.56,-0.46,x
1653397218089,105.85,25.56,-0.46,x
1653397218094,105.85,25.57,-0.46,x
1653397218099,105.86,25.58,-0.47,x
1653397218105,105.86,25.58,-0.47,x
1653397218109,105.87,25.59,-0.48,x
1653397218115,105.87,25.59,-0.49,x
1653397218119,105.88,25.59,-0.49,x
1653397218125,105.89,25.59,-0.5,x
1653397218130,105.89,25.59,-0.51,x
1653397218133,105.9,25.58,-0.52,x
1653397218137,105.9,25.58,-0.53,x
1653397218143,105.91,25.58,-0.53,x
1653397218147,105.91,25.58,-0.54,x
1653397218153,105.91,25.58,-0.55,x
1653397218157,105.92,25.58,-0.55,x
1653397218161,105.92,25.58,-0.55,x
1653397218166,105.92,25.58,-0.56,x
1653397218171,105.92,25.58,-0.56,x
1653397218177,105.91,25.59,-0.56,x
1653397218181,105.91,25.59,-0.56,x
1653397218185,105.91,25.6,-0.56,x
1653397218190,105.91,25.6,-0.56,x
1653397218195,105.9,25.61,-0.56,x
1653397218200,105.9,25.62,-0.55,x
1653397218206,105.9,25.62,-0.55,x
1653397218210,105.89,25.63,-0.55,x
1653397218216,105.89,25.64,-0.55,x
1653397218220,105.89,25.64,-0.55,x
1653397218224,105.89,25.65,-0.55,x
1653397218230,105.88,25.65,-0.55,x
1653397218234,105.88,25.65,-0.55,x
1653397218239,105.88,25.66,-0.55,x
1653397218243,105.88,25.66,-0.55,x
1653397218249,105.88,25.66,-0.55,x
1653397218253,105.88,25.65,-0.55,x
1653397218260,105.88,25.65,-0.55,x
1653397218264,105.88,25.65,-0.55,x
1653397218268,105.88,25.64,-0.55,x
1653397218274,105.87,25.64,-0.54,x
1653397218278,105.87,25.63,-0.54,x
1653397218284,105.86,25.63,-0.53,x
1653397218287,105.86,25.62,-0.52,x
1653397218292,105.85,25.61,-0.51,x
1653397218306,105.85,25.61,-0.5,x
1653397218307,105.85,25.6,-0.49,x
1653397218310,105.85,25.59,-0.48,x
1653397218316,105.85,25.58,-0.47,x
1653397218318,105.85,25.57,-0.47,x
1653397218322,105.85,25.57,-0.46,x
1653397218326,105.85,25.56,-0.46,x
1653397218335,105.86,25.55,-0.45,x
1653397218336,105.86,25.54,-0.45,x
1653397218341,105.86,25.54,-0.44,x
1653397218344,105.86,25.53,-0.44,x
1653397218349,105.86,25.52,-0.43,x
1653397218355,105.86,25.52,-0.42,x
1653397218359,105.87,25.51,-0.42,x
1653397218364,105.87,25.51,-0.41,x
1653397218368,105.87,25.5,-0.4,x
1653397218373,105.87,25.5,-0.39,x
1653397218379,105.87,25.49,-0.38,x
1653397218383,105.87,25.49,-0.37,x
1653397218388,105.88,25.49,-0.36,x
1653397218395,105.88,25.49,-0.35,x
1653397218398,105.88,25.49,-0.34,x
1653397218403,105.89,25.49,-0.33,x
1653397218408,105.89,25.49,-0.32,x
1653397218411,105.9,25.49,-0.31,x
1653397218419,105.9,25.49,-0.31,x
1653397218422,105.91,25.49,-0.3,x
1653397218426,105.91,25.5,-0.29,x
1653397218431,105.92,25.5,-0.29,x
1653397218439,105.93,25.5,-0.29,x
1653397218441,105.94,25.5,-0.29,x
1653397218446,105.95,25.51,-0.29,x
1653397218451,105.96,25.51,-0.29,x
1653397218456,105.97,25.51,-0.3,x
1653397218460,105.97,25.51,-0.3,x
1653397218466,105.98,25.51,-0.3,x
1653397218469,105.99,25.51,-0.31,x
1653397218475,105.99,25.51,-0.31,x
1653397218480,106,25.5,-0.32,x
1653397218483,106,25.5,-0.33,x
1653397218488,106.01,25.49,-0.33,x
1653397218494,106.01,25.49,-0.34,x
1653397218498,106.01,25.48,-0.34,x
1653397218503,106.02,25.47,-0.34,x
1653397218508,106.02,25.46,-0.34,x
1653397218514,106.02,25.45,-0.35,x
1653397218517,106.02,25.44,-0.35,x
1653397218524,106.02,25.43,-0.35,x
1653397218527,106.02,25.42,-0.35,x
1653397218532,106.02,25.41,-0.35,x
1653397218537,106.02,25.4,-0.34,x
1653397218543,106.02,25.4,-0.34,x
1653397218547,106.02,25.39,-0.34,x
1653397218551,106.02,25.39,-0.34,x
1653397218556,106.01,25.38,-0.34,x
1653397218562,106.01,25.37,-0.33,x
1653397218574,106.01,25.36,-0.33,x
1653397218575,106.01,25.36,-0.33,x
1653397218578,106,25.35,-0.32,x
1653397218582,106,25.34,-0.32,x
1653397218586,106,25.34,-0.32,x
1653397218592,106,25.33,-0.31,x
1653397218603,105.99,25.33,-0.31,x
1653397218603,105.99,25.32,-0.3,x
1653397218605,105.99,25.32,-0.3,x
1653397218609,105.98,25.32,-0.3,x
1653397218614,105.98,25.31,-0.29,x
1653397218618,105.97,25.31,-0.28,x
1653397218622,105.96,25.3,-0.28,x
1653397218632,105.96,25.29,-0.27,x
1653397218638,105.95,25.28,-0.26,x
1653397218640,105.94,25.28,-0.25,x
1653397218643,105.93,25.27,-0.25,x
1653397218651,105.93,25.26,-0.24,x
1653397218653,105.92,25.25,-0.23,x
1653397218673,105.92,25.24,-0.22,x
1653397218674,105.91,25.23,-0.21,x
1653397218674,105.9,25.23,-0.2,x
1653397218674,105.9,25.22,-0.19,x
1653397218676,105.9,25.21,-0.18,x
1653397218681,105.89,25.21,-0.18,x
1653397218685,105.89,25.21,-0.17,x
1653397218690,105.89,25.2,-0.16,x
1653397218695,105.89,25.2,-0.16,x
1653397218700,105.89,25.19,-0.15,x
1653397218705,105.89,25.19,-0.15,x
1653397218709,105.89,25.19,-0.14,x
1653397218715,105.89,25.19,-0.14,x
1653397218724,105.89,25.19,-0.14,x
1653397218726,105.89,25.18,-0.14,x
1653397218730,105.89,25.18,-0.13,x
1653397218734,105.89,25.18,-0.13,x
1653397218738,105.89,25.18,-0.13,x
1653397218743,105.89,25.18,-0.13,x
1653397218747,105.88,25.18,-0.12,x
1653397218754,105.88,25.18,-0.12,x
1653397218758,105.88,25.18,-0.12,x
1653397218765,105.87,25.18,-0.11,x
1653397218769,105.87,25.18,-0.11,x
1653397218773,105.87,25.18,-0.11,x
1653397218780,105.86,25.18,-0.11,x
1653397218785,105.86,25.18,-0.11,x
1653397218788,105.86,25.19,-0.1,x
1653397218792,105.86,25.19,-0.1,x
1653397218797,105.86,25.19,-0.1,x
1653397218801,105.86,25.19,-0.1,x
1653397218806,105.85,25.19,-0.1,x
1653397218811,105.85,25.2,-0.1,x
1653397218818,105.84,25.2,-0.1,x
1653397218829,105.84,25.21,-0.1,x
1653397218840,105.83,25.22,-0.1,x
1653397218846,105.82,25.22,-0.1,x
1653397218847,105.81,25.23,-0.1,x
1653397218848,105.8,25.24,-0.1,x
1653397218850,105.79,25.24,-0.1,x
1653397218852,105.78,25.25,-0.1,x
1653397218856,105.78,25.25,-0.1,x
1653397218859,105.77,25.25,-0.1,x
1653397218865,105.77,25.25,-0.09,x
1653397218870,105.77,25.25,-0.09,x
1653397218875,105.76,25.25,-0.08,x
1653397218878,105.75,25.25,-0.08,x
1653397218883,105.74,25.26,-0.06,x
1653397218886,105.73,25.26,-0.05,x
1653397218893,105.72,25.27,-0.04,x
1653397218897,105.72,25.27,-0.02,x
1653397218902,105.71,25.28,-0.01,x
1653397218906,105.7,25.29,0,x
1653397218910,105.7,25.29,0,x
1653397218916,105.7,25.3,0.01,x
1653397218920,105.7,25.3,0.01,x
1653397218926,105.7,25.3,0.02,x
1653397218930,105.71,25.31,0.02,x
1653397218935,105.71,25.31,0.02,x
1653397218940,105.71,25.32,0.02,x
1653397218945,105.72,25.32,0.03,x
1653397218952,105.72,25.33,0.03,x
1653397218955,105.72,25.34,0.03,x
1653397218959,105.73,25.35,0.03,x
1653397218964,105.73,25.36,0.04,x
1653397218968,105.74,25.37,0.04,x
1653397218973,105.74,25.39,0.04,x
1653397218979,105.75,25.4,0.04,x
1653397218984,105.76,25.41,0.04,x
1653397218989,105.77,25.42,0.04,x
1653397218993,105.78,25.43,0.04,x
1653397218998,105.79,25.43,0.04,x
1653397219003,105.8,25.44,0.03,x
1653397219008,105.81,25.45,0.02,x
1653397219016,105.82,25.46,0.02,x
1653397219019,105.83,25.46,0.01,x
1653397219023,105.83,25.47,0.01,x
1653397219027,105.84,25.47,0,x
1653397219031,105.84,25.48,0,x
1653397219037,105.85,25.48,0,x
1653397219041,105.85,25.48,-0.01,x
1653397219047,105.85,25.49,-0.01,x
1653397219051,105.86,25.49,-0.01,x
1653397219056,105.86,25.49,-0.01,x
1653397219061,105.86,25.49,-0.01,x
1653397219065,105.86,25.5,-0.02,x
1653397219070,105.86,25.5,-0.02,x
1653397219075,105.86,25.5,-0.02,x
1653397219080,105.86,25.5,-0.02,x
1653397219085,105.86,25.51,-0.02,x
1653397219089,105.86,25.51,-0.03,x
1653397219094,105.86,25.51,-0.03,x
1653397219107,105.87,25.51,-0.03,x
1653397219108,105.87,25.51,-0.04,x
1653397219113,105.87,25.51,-0.04,x
1653397219115,105.87,25.51,-0.05,x
1653397219128,105.87,25.5,-0.05,x
1653397219129,105.88,25.5,-0.06,x
1653397219132,105.88,25.49,-0.06,x
1653397219134,105.88,25.48,-0.07,x
1653397219142,105.88,25.46,-0.07,x
1653397219146,105.88,25.45,-0.07,x
1653397219148,105.88,25.44,-0.07,x
1653397219152,105.87,25.43,-0.07,x
1653397219157,105.87,25.43,-0.06,x
1653397219161,105.86,25.42,-0.06,x
1653397219166,105.86,25.41,-0.05,x
1653397219171,105.86,25.4,-0.05,x
1653397219175,105.85,25.39,-0.04,x
1653397219180,105.85,25.38,-0.04,x
1653397219186,105.85,25.37,-0.03,x
1653397219189,105.85,25.37,-0.03,x
1653397219197,105.85,25.36,-0.02,x
1653397219199,105.85,25.36,-0.02,x
1653397219206,105.86,25.35,-0.02,x
1653397219209,105.86,25.35,-0.01,x
1653397219215,105.86,25.34,-0.01,x
1653397219220,105.86,25.34,-0.01,x
1653397219225,105.87,25.33,-0.01,x
1653397219228,105.87,25.33,-0.01,x
1653397219236,105.87,25.32,-0.01,x
1653397219238,105.88,25.32,-0.02,x
1653397219245,105.88,25.31,-0.02,x
1653397219248,105.88,25.31,-0.02,x
1653397219254,105.89,25.3,-0.02,x
1653397219258,105.89,25.3,-0.03,x
1653397219265,105.9,25.29,-0.03,x
1653397219269,105.9,25.29,-0.04,x
1653397219273,105.91,25.29,-0.04,x
1653397219277,105.91,25.29,-0.05,x
1653397219282,105.92,25.29,-0.06,x
1653397219287,105.92,25.29,-0.06,x
1653397219292,105.93,25.29,-0.07,x
1653397219297,105.93,25.29,-0.08,x
1653397219301,105.93,25.29,-0.08,x
1653397219305,105.93,25.3,-0.09,x
1653397219310,105.94,25.3,-0.09,x
1653397219315,105.94,25.3,-0.1,x
1653397219320,105.94,25.3,-0.1,x
1653397219325,105.94,25.3,-0.1,x
1653397219329,105.94,25.3,-0.11,x
1653397219335,105.94,25.3,-0.11,x
1653397219338,105.94,25.3,-0.11,x
1653397219345,105.94,25.3,-0.12,x
1653397219348,105.94,25.3,-0.12,x
1653397219353,105.94,25.3,-0.12,x
1653397219360,105.93,25.3,-0.13,x
1653397219363,105.93,25.3,-0.13,x
1653397219380,105.93,25.29,-0.13,x
1653397219382,105.93,25.29,-0.13,x
1653397219382,105.93,25.29,-0.13,x
1653397219386,105.93,25.29,-0.13,x
1653397219389,105.93,25.28,-0.13,x
1653397219396,105.93,25.28,-0.13,x
1653397219399,105.93,25.28,-0.14,x
1653397219404,105.93,25.28,-0.14,x
1653397219413,105.93,25.28,-0.14,x
1653397219415,105.93,25.28,-0.14,x
1653397219416,105.93,25.28,-0.14,x
1653397219420,105.93,25.28,-0.14,x
1653397219426,105.93,25.29,-0.14,x
1653397219432,105.93,25.29,-0.14,x
1653397219439,105.93,25.3,-0.14,x
1653397219444,105.93,25.3,-0.14,x
1653397219446,105.93,25.3,-0.14,x
1653397219451,105.93,25.31,-0.14,x
1653397219456,105.93,25.31,-0.14,x
1653397219459,105.93,25.32,-0.15,x
1653397219463,105.93,25.32,-0.15,x
1653397219468,105.93,25.33,-0.15,x
1653397219473,105.93,25.33,-0.15,x
1653397219480,105.93,25.33,-0.15,x
1653397219484,105.94,25.34,-0.16,x
1653397219488,105.94,25.34,-0.16,x
1653397219492,105.94,25.35,-0.16,x
1653397219497,105.94,25.35,-0.16,x
1653397219503,105.94,25.35,-0.17,x
1653397219508,105.94,25.36,-0.17,x
1653397219515,105.94,25.36,-0.17,x
1653397219517,105.94,25.36,-0.17,x
1653397219523,105.94,25.37,-0.17,x
1653397219527,105.94,25.37,-0.17,x
1653397219531,105.94,25.37,-0.17,x
1653397219537,105.94,25.37,-0.17,x
1653397219541,105.94,25.37,-0.17,x
1653397219546,105.94,25.38,-0.17,x
1653397219552,105.94,25.38,-0.17,x
1653397219557,105.94,25.38,-0.17,x
1653397219567,105.94,25.38,-0.17,x
1653397219569,105.94,25.38,-0.17,x
1653397219570,105.94,25.37,-0.17,x
1653397219576,105.94,25.37,-0.17,x
1653397219580,105.94,25.37,-0.17,x
1653397219586,105.94,25.37,-0.17,x
1653397219589,105.94,25.37,-0.17,x
1653397219593,105.94,25.37,-0.17,x
1653397219599,105.94,25.37,-0.17,x
1653397219603,105.94,25.37,-0.17,x
1653397219609,105.94,25.37,-0.17,x
1653397219613,105.94,25.37,-0.18,x
1653397219620,105.94,25.37,-0.18,x
1653397219626,105.94,25.37,-0.18,x
1653397219628,105.94,25.37,-0.18,x
1653397219641,105.94,25.37,-0.18,x
1653397219644,105.93,25.37,-0.18,x
1653397219645,105.93,25.37,-0.18,x
1653397219648,105.93,25.38,-0.19,x
1653397219656,105.93,25.38,-0.19,x
1653397219658,105.93,25.38,-0.19,x
1653397219664,105.93,25.38,-0.2,x
1653397219667,105.93,25.39,-0.2,x
1653397219677,105.93,25.39,-0.2,x
1653397219684,105.93,25.4,-0.2,x
1653397219684,105.93,25.4,-0.2,x
1653397219688,105.93,25.41,-0.21,x
1653397219690,105.93,25.42,-0.21,x
1653397219694,105.92,25.43,-0.21,x
1653397219699,105.92,25.44,-0.21,x
1653397219704,105.92,25.45,-0.21,x
1653397219709,105.91,25.46,-0.2,x
1653397219714,105.91,25.47,-0.2,x
1653397219719,105.91,25.48,-0.2,x
1653397219723,105.9,25.49,-0.2,x
1653397219729,105.9,25.49,-0.2,x
1653397219732,105.9,25.49,-0.2,x
1653397219738,105.9,25.49,-0.2,x
1653397219744,105.9,25.49,-0.19,x
1653397219748,105.89,25.49,-0.19,x
1653397219754,105.89,25.49,-0.19,x
1653397219759,105.88,25.49,-0.18,x
1653397219768,105.87,25.5,-0.18,x
1653397219769,105.86,25.51,-0.17,x
1653397219773,105.85,25.52,-0.16,x
1653397219778,105.85,25.53,-0.16,x
1653397219781,105.84,25.54,-0.15,x
1653397219785,105.84,25.55,-0.15,x
1653397219791,105.84,25.55,-0.15,x
1653397219801,105.84,25.56,-0.15,x
1653397219802,105.84,25.57,-0.15,x
1653397219807,105.84,25.58,-0.15,x
1653397219810,105.84,25.58,-0.15,x
1653397219815,105.84,25.6,-0.15,x
1653397219820,105.83,25.61,-0.15,x
1653397219826,105.83,25.62,-0.15,x
1653397219829,105.82,25.64,-0.14,x
1653397219836,105.81,25.67,-0.12,x
1653397219839,105.8,25.69,-0.1,x
1653397219844,105.79,25.72,-0.08,x
1653397219848,105.78,25.75,-0.06,x
1653397219853,105.76,25.78,-0.03,x
1653397219859,105.74,25.81,0,x
1653397219864,105.73,25.85,0.02,x
1653397219868,105.71,25.88,0.05,x
1653397219874,105.69,25.91,0.07,x
1653397219878,105.68,25.94,0.1,x
1653397219883,105.66,25.96,0.12,x
1653397219888,105.65,25.99,0.14,x
1653397219893,105.64,26,0.16,x
1653397219898,105.63,26.02,0.18,x
1653397219912,105.62,26.03,0.19,x
1653397219915,105.61,26.05,0.21,x
1653397219916,105.6,26.07,0.23,x
1653397219918,105.6,26.09,0.25,x
1653397219926,105.58,26.12,0.28,x
1653397219928,105.57,26.15,0.32,x
1653397219932,105.55,26.19,0.37,x
1653397219937,105.52,26.24,0.42,x
1653397219942,105.49,26.3,0.48,x
1653397219951,105.45,26.36,0.55,x
1653397219951,105.4,26.44,0.62,x
1653397219954,105.35,26.52,0.7,x
1653397219958,105.3,26.61,0.79,x
1653397219964,105.25,26.7,0.89,x
1653397219968,105.2,26.79,1,x
1653397219973,105.14,26.89,1.1,x
1653397219978,105.09,26.98,1.22,x
1653397219983,105.04,27.08,1.33,x
1653397219987,105,27.17,1.44,x
1653397219993,104.95,27.27,1.57,x
1653397219999,104.9,27.37,1.7,x
1653397220004,104.85,27.46,1.83,x
1653397220007,104.81,27.54,1.95,x
1653397220013,104.76,27.62,2.08,x
1653397220018,104.7,27.7,2.2,x
1653397220023,104.65,27.77,2.33,x
1653397220026,104.6,27.85,2.46,x
1653397220031,104.56,27.93,2.58,x
1653397220036,104.52,27.99,2.71,x
1653397220042,104.48,28.05,2.83,x
1653397220046,104.45,28.11,2.94,x
1653397220050,104.42,28.15,3.06,x
1653397220056,104.39,28.19,3.17,x
1653397220061,104.35,28.22,3.29,x
1653397220066,104.31,28.26,3.41,x
1653397220070,104.27,28.29,3.54,x
1653397220074,104.24,28.33,3.67,x
1653397220080,104.21,28.37,3.81,x
1653397220088,104.18,28.42,3.93,x
1653397220091,104.16,28.46,4.06,x
1653397220094,104.14,28.51,4.17,x
1653397220100,104.11,28.55,4.29,x
1653397220103,104.07,28.59,4.41,x
1653397220110,104.04,28.64,4.53,x
1653397220113,104,28.7,4.66,x
1653397220119,103.95,28.77,4.81,x
1653397220124,103.91,28.85,4.97,x
1653397220127,103.87,28.93,5.13,x
1653397220135,103.83,29,5.31,x
1653397220139,103.78,29.07,5.49,x
1653397220143,103.73,29.15,5.68,x
1653397220147,103.68,29.22,5.87,x
1653397220151,103.62,29.29,6.05,x
1653397220157,103.57,29.38,6.24,x
1653397220161,103.52,29.46,6.43,x
1653397220166,103.47,29.54,6.61,x
1653397220181,103.43,29.63,6.79,x
1653397220181,103.38,29.72,6.97,x
1653397220183,103.34,29.81,7.15,x
1653397220184,103.3,29.91,7.33,x
1653397220192,103.26,30,7.52,x
1653397220197,103.23,30.09,7.7,x
1653397220201,103.19,30.19,7.89,x
1653397220205,103.15,30.29,8.07,x
1653397220215,103.11,30.38,8.26,x
1653397220219,103.08,30.49,8.46,x
1653397220222,103.04,30.59,8.66,x
1653397220224,103,30.68,8.86,x
1653397220228,102.97,30.78,9.08,x
1653397220234,102.93,30.88,9.3,x
1653397220244,102.89,30.97,9.51,x
1653397220245,102.86,31.06,9.73,x
1653397220249,102.82,31.15,9.95,x
1653397220252,102.78,31.24,10.16,x
1653397220261,102.75,31.33,10.38,x
1653397220261,102.71,31.43,10.59,x
1653397220266,102.69,31.52,10.8,x
1653397220271,102.67,31.61,10.98,x
1653397220276,102.66,31.68,11.16,x
1653397220280,102.65,31.76,11.33,x
1653397220286,102.63,31.82,11.49,x
1653397220290,102.62,31.89,11.65,x
1653397220300,102.6,31.95,11.81,x
1653397220311,102.57,32.01,11.97,x
1653397220312,102.54,32.06,12.14,x
1653397220312,102.49,32.11,12.31,x
1653397220316,102.44,32.17,12.5,x
1653397220320,102.38,32.23,12.7,x
1653397220325,102.31,32.28,12.91,x
1653397220329,102.25,32.35,13.14,x
1653397220334,102.2,32.42,13.37,x
1653397220338,102.16,32.49,13.6,x
1653397220343,102.13,32.55,13.82,x
1653397220348,102.11,32.61,14.04,x
1653397220353,102.09,32.67,14.26,x
1653397220358,102.07,32.73,14.46,x
1653397220364,102.06,32.79,14.65,x
1653397220371,102.05,32.85,14.84,x
1653397220374,102.04,32.9,15.02,x
1653397220378,102.02,32.95,15.19,x
1653397220385,102,33,15.36,x
1653397220389,101.97,33.05,15.53,x
1653397220392,101.93,33.1,15.69,x
1653397220399,101.89,33.15,15.84,x
1653397220403,101.85,33.19,15.99,x
1653397220407,101.8,33.24,16.13,x
1653397220410,101.74,33.29,16.26,x
1653397220417,101.69,33.33,16.39,x
1653397220423,101.63,33.39,16.51,x
1653397220427,101.59,33.44,16.62,x
1653397220431,101.55,33.49,16.73,x
1653397220442,101.51,33.55,16.84,x
1653397220443,101.49,33.6,16.94,x
1653397220460,101.47,33.66,17.04,x
1653397220460,101.46,33.72,17.15,x
1653397220461,101.45,33.78,17.26,x
1653397220464,101.45,33.85,17.35,x
1653397220471,101.44,33.92,17.44,x
1653397220473,101.44,34,17.52,x
1653397220475,101.43,34.07,17.59,x
1653397220480,101.42,34.15,17.65,x
1653397220489,101.41,34.22,17.71,x
1653397220491,101.39,34.29,17.75,x
1653397220493,101.37,34.35,17.8,x
1653397220497,101.34,34.42,17.84,x
1653397220502,101.32,34.48,17.88,x
1653397220506,101.29,34.54,17.93,x
1653397220511,101.25,34.6,17.98,x
1653397220518,101.22,34.66,18.04,x
1653397220521,101.18,34.72,18.11,x
1653397220526,101.14,34.78,18.19,x
1653397220530,101.1,34.85,18.28,x
1653397220537,101.05,34.92,18.37,x
1653397220542,101.01,35,18.47,x
1653397220546,100.95,35.08,18.58,x
1653397220551,100.89,35.17,18.7,x
1653397220556,100.83,35.26,18.84,x
1653397220560,100.77,35.35,18.99,x
1653397220565,100.71,35.44,19.16,x
1653397220569,100.64,35.54,19.34,x
1653397220575,100.58,35.64,19.52,x
1653397220579,100.51,35.75,19.7,x
1653397220585,100.43,35.86,19.9,x
1653397220588,100.35,35.99,20.11,x
1653397220593,100.28,36.14,20.33,x
1653397220598,100.21,36.28,20.57,x
1653397220617,100.15,36.39,20.81,x
1653397220618,100.11,36.48,21.05,x
1653397220624,100.22,36.63,21.49,x
1653397220624,100.16,36.59,21.4,x
1653397220624,100.12,36.55,21.26,x
1653397220628,100.29,36.66,21.53,x
1653397220632,100.36,36.68,21.53,x
1653397220637,100.43,36.7,21.49,x
1653397220641,100.49,36.71,21.41,x
1653397220645,100.54,36.72,21.3,x
1653397220650,100.58,36.71,21.16,x
1653397220655,100.62,36.7,21,x
1653397220662,100.66,36.68,20.82,x
1653397220666,100.7,36.63,20.62,x
1653397220671,100.73,36.55,20.43,x
1653397220675,100.77,36.44,20.24,x
1653397220679,100.82,36.29,20.04,x
